,Machines > Bridgeport Mill 1 > Spindle > Battery Voltage,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 1 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Temperature
1112,3.154871941,0.0022754,0.9697814,0.0478269,0.0071867,0.0028049,63.97834473,0.0011451,0.9784329,0.0379909,0.0072249,0.002298,63.97834473
1113,3.154383421,0.0030563,0.9817143,0.0495967,0.0114877,0.0033684,63.70553017,0.0032599,0.9747449,0.0418761,0.0088375,0.0028529,63.70553017
1114,3.154676437,0.0026707,0.954381,0.0456472,0.0088661,0.0026228,64.13426132,0.0031002,0.9853486,0.0415906,0.0122474,0.0036847,64.13426132
1115,3.154090405,0.0025271,0.9804313,0.0447214,0.0102832,0.0033208,64.09529419,0.0021259,0.9666095,0.038581,0.0106261,0.0029051,64.09529419
1116,3.154285669,0.0038311,0.9947445,0.0434018,0.0099343,0.0034713,63.78346443,0.0021134,0.9980293,0.042819,0.0100299,0.0027034,63.78346443
1117,3.154383421,0.0019826,0.9916222,0.0432542,0.0096269,0.0030801,63.6665184,0.001583,0.9722422,0.0411605,0.0083169,0.0026183,63.6665184
1118,3.154676437,0.0024763,0.9655101,0.0473619,0.0084024,0.0027953,63.8613987,0.0032324,0.9580713,0.049142,0.0098118,0.0030408,63.8613987
1119,3.154578686,0.0024775,0.9664427,0.0457809,0.0092327,0.0027565,63.47163467,0.0021406,0.9911366,0.0386397,0.0102489,0.0028232,63.47163467
1120,3.154090405,0.0013942,0.9406294,0.0459831,0.0078667,0.002777,63.58858414,0.0013654,0.9535951,0.041743,0.0085209,0.0027646,63.58858414
1121,3.153992653,0.0011125,0.9738054,0.0502204,0.0089128,0.0024564,63.93937759,0.0031955,1.003311,0.056317,0.0096714,0.0032501,63.93937759
1122,3.154383421,0.0016464,0.9741815,0.0443051,0.0087006,0.0031512,63.62755127,0.0019419,0.964475,0.0418918,0.0084679,0.0028262,63.62755127
1123,3.154090405,0.0015411,1.0057345,0.0476442,0.0114123,0.0034364,63.47163467,0.0020859,0.9842842,0.0429402,0.00892,0.0031433,63.47163467
1124,3.154090405,0.0032728,0.9974186,0.0449282,0.0092047,0.0030966,63.43266754,0.002015,0.9791866,0.0446095,0.0078052,0.0026352,63.43266754
1125,3.153992653,0.0029383,0.9949506,0.0534969,0.0076599,0.0027555,63.97834473,0.0018535,0.9460235,0.0418474,0.007288,0.0023584,63.97834473
1126,3.154188156,0.0041067,0.9400832,0.0512108,0.0094984,0.0034419,63.58858414,0.0016794,0.9853256,0.0458768,0.0094234,0.0033169,63.58858414
1127,3.15389514,0.0036411,0.9409025,0.0449229,0.0106288,0.0029536,63.6665184,0.0018211,-1,0.040935,0.0102939,0.0028093,63.6665184
1128,3.153992653,0.0045255,0.8966489,0.0447039,0.0103032,0.0035767,63.93937759,0.0021117,0.9511786,0.0438212,0.0069751,0.002557,63.93937759
1129,3.154285669,0.002681,0.9435559,0.0450631,0.0108352,0.0029061,63.90041046,0.002966,0.9311853,0.0441976,0.0093356,0.002902,63.90041046
1130,3.153992653,0.0030872,0.9839246,0.0493293,0.0093921,0.0031748,63.82243156,0.0022716,0.9486816,0.0451493,0.0094003,0.0029008,63.82243156
1131,3.15379715,0.001939,0.9196181,0.0487099,0.0121738,0.0036094,63.82243156,0.0021759,0.9663161,0.0413613,0.008455,0.0027584,63.82243156
1132,3.15389514,0.001648,0.9340447,0.0414358,0.0073694,0.0026478,63.47163467,0.0021083,0.9452123,0.04023,0.0065231,0.00244,63.47163467
1133,3.154090405,0.003035,0.9868614,0.0452195,0.0080293,0.0025916,63.549617,0.0021547,0.9318929,0.0449486,0.0116591,0.0028124,63.549617
1134,3.153308868,0.0024586,0.957019,0.0558067,0.0086168,0.0027247,63.90041046,0.0013645,0.9841807,0.0471902,0.0091712,0.0021774,63.90041046
1135,3.153113604,0.0027638,0.9432313,0.0523681,0.010182,0.0033997,63.51064987,0.0021549,0.9442802,0.0443526,0.0106081,0.0030427,63.51064987
1136,3.152918339,0.0030677,0.9377956,0.0488969,0.0104652,0.0033257,63.8613987,0.0043674,0.984313,0.0410629,0.0096646,0.0033792,63.8613987
1137,3.153211355,0.0035235,0.9919571,0.0516867,0.0112527,0.0034459,63.93937759,0.002262,0.9680709,0.0489148,0.009627,0.0029968,63.93937759
1138,3.153015852,0.0018616,0.9750059,0.0546841,0.0081895,0.0027605,63.7444973,0.003902,0.9851415,0.0516881,0.009945,0.0030467,63.7444973
1139,3.153308868,0.0022951,0.9875879,0.0477476,0.0084286,0.0027123,63.90041046,0.0030642,0.9250923,0.0424218,0.0085235,0.0033691,63.90041046
1140,3.152820349,0.0015831,0.9796739,0.0484953,0.0097008,0.0028015,63.58858414,0.0014707,0.982702,0.0433687,0.0074552,0.0025385,63.58858414
1141,3.153308868,0.0026735,0.9045371,0.0413145,0.0100757,0.0033685,63.6665184,0.0019722,0.9925635,0.0441339,0.0070412,0.0025956,63.6665184
1142,3.152918339,0.001551,0.9284904,0.0496161,0.0086953,0.0027755,63.82243156,0.0028368,1.0231146,0.0551362,0.0125471,0.0033725,63.82243156
1143,3.152625084,0.0018402,0.9415774,0.0468596,0.0103388,0.0033993,63.62755127,0.0022886,0.9713504,0.0461693,0.0103905,0.0034529,63.62755127
1144,3.153211355,0.0018073,1.0045289,0.0440716,0.0072312,0.0027653,63.58858414,0.0023196,0.9865511,0.0388699,0.0091225,0.0024538,63.58858414
1145,3.152625084,0.0019876,0.9735065,0.0496973,0.0098209,0.0031217,63.549617,0.0033763,0.957473,0.0474863,0.0119673,0.0038903,63.549617
1146,3.152332067,0.0022153,0.9337561,0.0447475,0.0109419,0.0036596,63.93937759,0.0017654,0.9621908,0.0417766,0.0070754,0.0029349,63.93937759
1147,3.152625084,0.0028609,0.9695547,0.0481765,0.0099613,0.0033822,64.13426132,0.0016954,0.9806998,0.0416395,0.008024,0.0027147,64.13426132
1148,3.152625084,0.0030369,0.9396659,0.0455441,0.0088744,0.0030582,63.90041046,0.0026931,1.0160435,0.0455535,0.0085706,0.0029648,63.90041046
1149,3.152625084,0.0028859,0.9171913,0.0396292,0.0108681,0.0033006,63.78346443,0.0025598,0.9809472,0.0460188,0.0081668,0.0026485,63.78346443
1150,3.152234554,0.0026383,0.9592551,0.0516128,0.0096996,0.0030712,63.58858414,0.0022136,0.9554132,0.0406851,0.0090455,0.0026118,63.58858414
1151,3.152429819,0.003501,0.9714405,0.0390759,0.0118245,0.0034727,63.58858414,0.0018799,0.976868,0.0439706,0.0094372,0.0031822,63.58858414
1152,3.152625084,0.0023025,0.9742742,0.0466771,0.009519,0.0033422,64.17322845,0.0021084,1.0034031,0.0374627,0.0085608,0.0027322,64.17322845
1153,3.152429819,0.0019681,0.9648351,0.0467501,0.0131458,0.0030941,63.8613987,0.0043419,0.9820921,0.0443288,0.0093274,0.003422,63.8613987
1154,3.152234554,0.001668,0.9101841,0.0412181,0.0083873,0.0026237,63.58858414,0.0016997,0.9686232,0.0407113,0.0079921,0.0028578,63.58858414
1155,3.152527332,0.0025701,0.981266,0.0501432,0.0090938,0.003067,63.93937759,0.0013501,1.0184254,0.0493415,0.008108,0.0025685,63.93937759
1156,3.152039051,0.0020859,0.98326,0.0472992,0.0101839,0.003208,63.78346443,0.001435,1.0281488,0.0430446,0.0076129,0.002459,63.78346443
1157,3.151941538,0.0022994,0.9616819,0.0547088,0.0087404,0.0026856,63.7444973,0.0020574,0.9941342,0.0423484,0.0076179,0.0026899,63.7444973
1158,3.152136803,0.0024547,0.9239718,0.0474013,0.0090461,0.0031695,63.35473328,0.0019329,0.9740775,0.0387682,0.0090445,0.0028914,63.35473328
1159,3.151941538,0.0024753,0.9809362,0.0527752,0.0094199,0.0029881,64.09529419,0.0017191,0.9788127,0.0419239,0.0087619,0.0032515,64.09529419
1160,3.151746035,0.0018403,0.9551075,0.0439311,0.0089994,0.0032137,64.25116272,0.0027982,1.0079023,0.0411278,0.0119129,0.0032438,64.25116272
1161,3.151746035,0.0028331,0.9671279,0.0471078,0.0115376,0.0037179,63.70553017,0.001795,1.0339886,0.0417474,0.0093187,0.003079,63.70553017
1162,3.151453018,0.0021065,0.9930494,0.0465456,0.0082528,0.0032521,63.7444973,0.0016307,0.9246493,0.0407007,0.0079099,0.0028918,63.7444973
1163,3.151843548,0.0021831,0.9255484,0.0531387,0.0100704,0.0031446,63.15984955,0.0016388,0.9500337,0.0443805,0.0070153,0.002612,63.15984955
1164,3.151843548,0.0014347,0.9838679,0.0504713,0.0077746,0.0023659,63.47163467,0.0017269,0.964124,0.0387821,0.0065398,0.0025017,63.47163467
1165,3.151746035,0.0019779,0.9479818,0.0442259,0.0104898,0.0027523,64.40707932,0.0050859,1.0038921,0.0422573,0.0107342,0.0037028,64.40707932
1166,3.151453018,0.0025185,0.9723936,0.0448449,0.0094413,0.00339,63.82243156,0.0013596,0.9738301,0.053065,0.0074767,0.0027745,63.82243156
1167,3.151941538,0.0021419,0.930067,0.0446811,0.0080387,0.0027531,63.70553017,0.0026048,1.0026379,0.0407161,0.0078767,0.0027796,63.70553017
1168,3.151843548,0.0015669,0.9775357,0.0443813,0.0087913,0.0032056,63.78346443,0.0031169,0.9972641,0.0489972,0.01174,0.0034355,63.78346443
1169,3.151550531,0.0023714,0.9526138,0.0466845,0.0127613,0.0035263,63.51064987,0.0021018,0.9588998,0.0422752,0.0088025,0.0028124,63.51064987
1170,3.150964737,0.0027381,1.0315117,0.0478059,0.0126501,0.0030134,63.35473328,0.0020153,1.017315,0.0499544,0.0091606,0.0027051,63.35473328
1171,3.151648283,0.0025063,0.9703172,0.0462099,0.0095779,0.0028359,63.78346443,0.0041812,0.9745954,0.0383432,0.0083162,0.0030066,63.78346443
1172,3.151257753,0.0026099,0.974707,0.0555585,0.009292,0.0034635,64.05627899,0.0016484,0.9471167,0.0432984,0.0094835,0.0026107,64.05627899
1173,3.151550531,0.0028351,0.926074,0.043714,0.008672,0.0027197,63.47163467,0.0032444,0.9492225,0.0429176,0.0077636,0.0029866,63.47163467
1174,3.151453018,0.0030357,0.9443236,0.051748,0.0082856,0.0030015,64.13426132,0.0025277,0.9572658,0.0408933,0.0115586,0.0028576,64.13426132
1175,3.151257753,0.0026214,0.9581834,0.0428728,0.0108458,0.0030647,63.8613987,0.0012682,0.9640722,0.0429241,0.0114839,0.0029774,63.8613987
1176,3.151746035,0.0024521,0.9739239,0.0433311,0.0111058,0.0039837,63.8613987,0.0032344,0.955534,0.0367362,0.0094116,0.0033121,63.8613987
1177,3.151453018,0.0019442,0.9776336,0.050231,0.0096392,0.0028913,63.8613987,0.0029993,0.9341253,0.0489505,0.0087309,0.0029133,63.8613987
1178,3.151160002,0.0029695,0.971595,0.0539959,0.0124941,0.00368,63.51064987,0.0034494,0.9643311,0.0490222,0.0108977,0.0033248,63.51064987
1179,3.151550531,0.0027356,0.9144399,0.0459105,0.0103208,0.0031845,63.7444973,0.0026212,0.9209153,0.0394549,0.0076176,0.0029362,63.7444973
1180,3.151160002,0.0021969,0.9698329,0.0468087,0.0071424,0.0025058,63.90041046,0.0027935,1.0021891,0.0412006,0.009043,0.0030565,63.90041046
1181,3.151257753,0.0029903,0.9757633,0.0549525,0.011487,0.003345,63.70553017,0.0024169,0.885353,0.0436428,0.0079638,0.0030268,63.70553017
1182,3.151257753,0.0031061,0.9721927,0.0419158,0.0097016,0.0029232,63.6665184,0.0025965,0.9687958,0.0413978,0.0081511,0.0029809,63.6665184
1183,3.151160002,0.001512,0.9724503,0.044838,0.0090584,0.0032022,63.549617,0.0021319,1.0146914,0.04093,0.0089244,0.0026275,63.549617
1184,3.150866747,0.0025566,0.9799882,0.0483035,0.0088135,0.0028537,63.7444973,0.0027333,0.9811716,0.0395047,0.0075848,0.0026486,63.7444973
1185,3.150964737,0.0023569,0.9410312,0.0478403,0.0084821,0.0028088,63.97834473,0.0014452,0.9377903,0.042593,0.0085384,0.0027037,63.97834473
1186,3.15106225,0.0020008,0.987758,0.0510624,0.0098529,0.0032674,63.78346443,0.0045293,0.910093,0.0457565,0.0091658,0.0034382,63.78346443
1187,3.151160002,0.0031702,0.9617901,0.0451242,0.0110625,0.0037315,64.09529419,0.0032261,0.9960328,0.0466922,0.0110194,0.003372,64.09529419
1188,3.150476217,0.0024093,0.979272,0.0458641,0.0094301,0.0030691,64.21219559,0.0024119,0.9943126,0.041679,0.009666,0.0029234,64.21219559
1189,3.150964737,0.0028914,0.9564729,0.0429955,0.0113845,0.003013,64.05627899,0.0023632,0.9734792,0.0490473,0.0093199,0.0031418,64.05627899
1190,3.150964737,0.0018982,0.9517636,0.0434991,0.0097138,0.002687,63.6665184,0.0016673,0.9766954,0.0440587,0.0084109,0.002756,63.6665184
1191,3.15057373,0.0020771,0.9413198,0.0484336,0.0093717,0.0028654,63.6665184,0.0020698,1.0068724,0.0459457,0.0090303,0.0028859,63.6665184
1192,3.150671482,0.0022355,0.9444421,0.0487885,0.0102106,0.0033905,63.90041046,0.002012,1.0051291,0.0457018,0.0106623,0.0030591,63.90041046
1193,3.150476217,0.0024754,0.9382438,0.0428693,0.0098869,0.0032831,63.82243156,0.0026519,0.9939558,0.0432341,0.0088119,0.0029092,63.82243156
1194,3.150671482,0.0022963,0.9629236,0.0440334,0.0089085,0.003375,63.549617,0.0027841,0.9627892,0.0436028,0.0092579,0.0031573,63.549617
1195,3.150866747,0.0027624,0.9443854,0.0432475,0.0083613,0.0031247,63.90041046,0.0030111,0.9770694,0.042681,0.0093694,0.0032244,63.90041046
1196,3.150378466,0.0011575,0.9178611,0.0437453,0.0086995,0.0029418,63.35473328,0.0024977,0.957496,0.0483653,0.0091569,0.002993,63.35473328
1197,3.15057373,0.0019331,0.9528971,0.0410674,0.0099918,0.0033127,63.6665184,0.001216,1.0107791,0.0394255,0.0074427,0.002388,63.6665184
1198,3.150476217,0.0036569,0.9243222,0.0584056,0.010459,0.0032611,63.78346443,0.0016041,0.9688821,0.0473886,0.011634,0.0032878,63.78346443
1199,3.150769234,0.0018034,0.9615325,0.0490535,0.0093873,0.0028839,63.90041046,0.0031904,0.9885821,0.044933,0.0110637,0.0030303,63.90041046
1200,3.150085449,0.0021533,0.9785301,0.0427551,0.0123078,0.0028647,63.97834473,0.0026382,1.011038,0.0507847,0.0094809,0.0030411,63.97834473
1201,3.150280952,0.0028731,0.9415156,0.0460761,0.0086276,0.0030224,63.82243156,0.0016237,0.9452641,0.0409367,0.0090995,0.0032733,63.82243156
1202,3.150280952,0.0020047,0.9616819,0.0456916,0.0091075,0.0029534,63.82243156,0.0012812,0.9976841,0.0448888,0.0087474,0.002439,63.82243156
1203,3.15057373,0.0017619,0.9273363,0.0429481,0.0093655,0.0031892,64.01731186,0.00225,0.9737726,0.0439533,0.0080101,0.0028907,64.01731186
1204,3.150183201,0.0031467,0.9666436,0.0523587,0.0114815,0.003305,63.62755127,0.002154,1.0207786,0.0524244,0.009895,0.00317,63.62755127
1205,3.149987936,0.0018759,0.9577249,0.0419609,0.007741,0.0028602,63.6665184,0.0019895,0.9837376,0.0402681,0.0068591,0.0023018,63.6665184
1206,3.150476217,0.0030256,0.9694156,0.0476684,0.0101645,0.0032094,63.62755127,0.0027478,1.0107503,0.0438435,0.0076254,0.0028791,63.62755127
1207,3.150085449,0.0026926,0.9735065,0.0450296,0.0099689,0.0028953,63.70553017,0.0028837,0.9660859,0.0446987,0.0079803,0.0031813,63.70553017
1208,3.149987936,0.0016074,0.9584153,0.0449821,0.0093414,0.0030679,64.09529419,0.0024406,0.9659076,0.046155,0.0082008,0.0026668,64.09529419
1209,3.149889946,0.0015568,0.9713322,0.049591,0.0082905,0.0026296,63.62755127,0.0021404,0.98429,0.0469738,0.0090914,0.0027263,63.62755127
1210,3.150085449,0.0022289,0.9147027,0.0485706,0.0088827,0.0032841,63.7444973,0.0021643,0.9261222,0.0373033,0.0091663,0.0032299,63.7444973
1211,3.149987936,0.0021672,0.9963779,0.0481637,0.0090018,0.0028461,63.39370041,0.0023547,0.9545502,0.0371908,0.0082779,0.002906,63.39370041
1212,3.150085449,0.001922,0.9734447,0.0525881,0.010578,0.0030196,63.6665184,0.0021298,0.9882714,0.0459007,0.0084851,0.00282,63.6665184
1213,3.150378466,0.001823,0.9357295,0.0425659,0.0100765,0.0030746,63.70553017,0.0025252,0.964078,0.0420239,0.0093194,0.0030081,63.70553017
1214,3.150183201,0.0023264,0.9579619,0.0418287,0.0102949,0.0031859,63.62755127,0.0022881,0.9777713,0.0381832,0.0089833,0.0028423,63.62755127
1215,3.149304152,0.0018702,0.9539843,0.0444367,0.0085217,0.0027227,63.97834473,0.0039203,0.9604648,0.0395413,0.0098211,0.0030003,63.97834473
1216,3.149792433,0.0023023,0.9769947,0.0546145,0.0088343,0.0028715,63.6665184,0.0020903,0.9244882,0.0482879,0.0091764,0.0029991,63.6665184
1217,3.149889946,0.0019196,0.9418608,0.0458205,0.0077866,0.0026695,63.93937759,0.0023943,0.9286307,0.0466905,0.009227,0.0027907,63.93937759
1218,3.149499416,0.0026572,0.9190822,0.0461968,0.0097797,0.0032562,63.78346443,0.0026241,0.9518115,0.0416251,0.0081843,0.0025378,63.78346443
1219,3.14959693,0.0030762,0.9638304,0.0479355,0.0103299,0.0034721,63.90041046,0.0026778,0.9443378,0.0456265,0.0121943,0.0031378,63.90041046
1220,3.149792433,0.0016884,0.9293457,0.0449564,0.0092783,0.0026005,63.78346443,0.0015404,0.9624267,0.0435498,0.009554,0.0029015,63.78346443
1221,3.149499416,0.003519,0.9081335,0.0407154,0.0092489,0.0029068,63.93937759,0.0031256,0.9454539,0.0447057,0.0109635,0.0033933,63.93937759
1222,3.149694681,0.0029828,0.9379708,0.0427608,0.0090569,0.0029677,64.29017792,0.0014264,0.9935301,0.0481272,0.0098923,0.0027599,64.29017792
1223,3.149401665,0.0019049,0.9460342,0.0638483,0.0107438,0.0028701,63.6665184,0.0026181,0.9906591,0.041356,0.0082318,0.0029701,63.6665184
1224,3.149304152,0.0023502,0.932061,0.0467231,0.008799,0.0029448,63.8613987,0.0013511,0.9755101,0.0438702,0.0087884,0.0027188,63.8613987
1225,3.149108648,0.0032071,0.9453747,0.0480109,0.0095818,0.0029737,63.70553017,0.0028455,0.968163,0.0439139,0.0125231,0.0034414,63.70553017
1226,3.1492064,0.0018855,0.9830796,0.0518637,0.0119147,0.0032157,64.01731186,0.0025858,0.919707,0.0430042,0.0096442,0.0026611,64.01731186
1227,3.149304152,0.0018515,0.9820801,0.050419,0.0088302,0.0026667,64.05627899,0.001768,1.0482976,0.044179,0.0084981,0.0026136,64.05627899
1228,3.14871788,0.0015008,0.9736869,0.0429659,0.0103085,0.0033215,64.01731186,0.0019171,0.9900032,0.0505519,0.0100792,0.0029055,64.01731186
1229,3.14959693,0.0016335,0.9852385,0.0445254,0.0079759,0.0025994,63.90041046,0.0025425,0.9430029,0.0459692,0.0092792,0.0031838,63.90041046
1230,3.148522615,0.0027027,0.9624444,0.0531862,0.0103328,0.0035917,64.01731186,0.001315,0.9505112,0.0380024,0.0105373,0.0032345,64.01731186
1231,3.149108648,0.0024065,0.9676741,0.0482286,0.009717,0.0031442,63.82243156,0.0033042,0.9988348,0.0422181,0.0105256,0.0030018,63.82243156
1232,3.14871788,0.0030331,0.9717135,0.0469224,0.0099509,0.0032967,63.8613987,0.0035026,0.9545732,0.0484844,0.0105275,0.003327,63.8613987
1233,3.14871788,0.0020437,0.9578692,0.0483023,0.0089057,0.0031566,63.97834473,0.0016426,0.9754124,0.0459483,0.0067479,0.0026669,63.97834473
1234,3.148815632,0.0023434,0.9402275,0.0409013,0.0088382,0.0031321,64.25116272,0.0022403,0.9855845,0.0447838,0.0078907,0.0026426,64.25116272
1235,3.148815632,0.0022004,0.9728934,0.0446508,0.0118564,0.0033461,63.97834473,0.0025442,0.9867928,0.0400975,0.0092899,0.0030348,63.97834473
1236,3.148522615,0.0025127,0.933076,0.0460879,0.0102364,0.0031628,64.13426132,0.0023469,0.9563108,0.0436191,0.0078729,0.0027806,64.13426132
1237,3.14871788,0.0024788,0.980318,0.0582807,0.0110663,0.0031246,64.25116272,0.0021637,0.9557987,0.0427816,0.0091568,0.0027461,64.25116272
1238,3.148327351,0.0025444,0.9463691,0.0442506,0.0096673,0.0032725,63.97834473,0.0012464,0.9505342,0.0406996,0.0070262,0.0024479,63.97834473
1239,3.148327351,0.0018568,0.9202415,0.0505698,0.0116015,0.0033934,64.17322845,0.0020454,0.9747162,0.0400475,0.0096939,0.0030167,64.17322845
1240,3.147838831,0.0019632,0.9671228,0.0452618,0.0065942,0.0024618,64.40707932,0.0019802,0.9891632,0.0434794,0.0079058,0.0026551,64.40707932
1241,3.148620129,0.0017567,0.8849118,0.0420891,0.0080829,0.0030389,64.48505821,0.0019924,0.9610113,0.0420628,0.0080205,0.0027241,64.48505821
1242,3.147643328,0.0016431,0.9438702,0.0491293,0.0117046,0.0033974,64.29017792,0.0018302,0.9836629,0.0434288,0.0076979,0.0025765,64.29017792
1243,3.148424864,0.0017538,0.9063817,0.0505162,0.0094803,0.0030512,64.36811218,0.0032839,1.0159745,0.043676,0.0095945,0.002909,64.36811218
1244,3.148522615,0.0022921,0.9858464,0.0553635,0.0118628,0.0033809,64.17322845,0.003846,0.9594637,0.0403925,0.0122692,0.0036979,64.17322845
1245,3.148522615,0.0018057,0.9681945,0.048094,0.0076987,0.0028198,64.21219559,0.0034349,0.9614256,0.0371242,0.0080702,0.0028989,64.21219559
1246,3.147545815,0.0023417,0.942005,0.0430984,0.010865,0.0028969,64.75787277,0.0024871,0.993415,0.0410066,0.0073997,0.0024189,64.75787277
1247,3.148424864,0.0021912,0.9475129,0.0493761,0.0085932,0.0028402,64.40707932,0.0018978,0.8986896,0.0386898,0.0080638,0.0027913,64.40707932
1248,3.147936344,0.0027309,0.9339931,0.0464811,0.0110732,0.0033993,64.25116272,0.0019548,0.9794743,0.0457467,0.0090253,0.0028137,64.25116272
1249,3.147643328,0.0029663,0.9648403,0.0456066,0.0078531,0.0027946,64.44604301,0.0028767,0.97528,0.0445355,0.0087559,0.002946,64.44604301
1250,3.148131847,0.0031741,0.9194429,0.0488388,0.0100732,0.0032656,64.60195961,0.0019678,0.9663276,0.0545249,0.0099918,0.0029536,64.60195961
1251,3.147936344,0.002495,0.9760724,0.0496807,0.009239,0.003133,64.48505821,0.0025836,1.0300648,0.0461489,0.0082192,0.0028953,64.48505821
1252,3.148229599,0.0033933,0.9574003,0.0541515,0.0136856,0.0032725,64.44604301,0.0025314,0.9459602,0.044013,0.00925,0.0026647,64.44604301
1253,3.148034334,0.0021589,0.927156,0.0421756,0.0113554,0.0033805,64.60195961,0.0022909,0.9381067,0.0396542,0.0081844,0.0028536,64.60195961
1254,3.148131847,0.0027159,0.9415516,0.0423906,0.0088039,0.0029086,64.36811218,0.0025555,0.9893703,0.0409228,0.0106248,0.0031911,64.36811218
1255,3.148229599,0.0023464,1.0258493,0.0436346,0.0090599,0.0028978,64.52402534,0.0019549,0.9483479,0.0487262,0.0105364,0.0030924,64.52402534
1256,3.148229599,0.0025768,0.9768968,0.0483267,0.0090424,0.0031891,64.17322845,0.0019857,0.980717,0.0475487,0.0085879,0.0030027,64.17322845
1257,3.148327351,0.0022796,0.9424069,0.0428026,0.0089616,0.0028681,64.40707932,0.0016494,0.9664542,0.0502168,0.007622,0.0024119,64.40707932
1258,3.147741079,0.0022504,0.9528353,0.0443875,0.00924,0.0031443,64.64092331,0.0025149,0.9778576,0.0395175,0.0089514,0.0035739,64.64092331
1259,3.147643328,0.0030975,0.9175211,0.0474587,0.0097034,0.0030941,64.56299248,0.0024486,1.0055146,0.0486544,0.0087581,0.003053,64.56299248
1260,3.148034334,0.0025463,0.9778139,0.0483008,0.0093591,0.0034159,64.25116272,0.0030157,0.9625418,0.0535759,0.0105979,0.0031593,64.25116272
1261,3.147643328,0.0028239,0.9239512,0.0399689,0.011266,0.0034833,64.60195961,0.0023631,0.9842957,0.0450069,0.007924,0.0030452,64.60195961
1262,3.14735055,0.0019475,0.9583174,0.0587968,0.0081679,0.0025684,64.09529419,0.0012495,0.9544984,0.0414932,0.0080201,0.0029683,64.09529419
1263,3.147643328,0.00247,0.9343177,0.0485918,0.0126494,0.0032263,64.48505821,0.001712,1.0103821,0.0364716,0.0070091,0.0023116,64.48505821
1264,3.147448063,0.0023008,0.9522119,0.0423859,0.0080605,0.0028211,64.36811218,0.0021581,0.9740488,0.0571407,0.0100306,0.0033117,64.36811218
1265,3.148131847,0.0021945,0.9254763,0.0532733,0.0115338,0.0032471,64.29017792,0.001826,1.0277058,0.0394576,0.0075745,0.0027828,64.29017792
1266,3.148034334,0.0014584,0.9702812,0.0492319,0.0089677,0.0033002,64.32914505,0.0036903,0.9440846,0.0473052,0.0084453,0.0029383,64.32914505
1267,3.147057533,0.0017104,0.9558082,0.0435964,0.0110437,0.0033401,64.40707932,0.0021052,0.9523811,0.0396209,0.0131186,0.0031788,64.40707932
1268,3.146471262,0.0017079,0.9879847,0.0475456,0.0100173,0.0027068,64.60195961,0.0015484,1.01029,0.041411,0.0092115,0.002811,64.60195961
1269,3.147448063,0.002734,0.9532578,0.0448985,0.0079495,0.0029761,64.40707932,0.0018951,1.0183507,0.042629,0.0106071,0.0029926,64.40707932
1270,3.146959543,0.0022647,0.9789114,0.0510157,0.0095212,0.0034525,64.32914505,0.0030396,0.9819023,0.0416897,0.0077454,0.0029274,64.32914505
1271,3.147448063,0.002159,0.923606,0.0502938,0.0082052,0.0031503,64.21219559,0.0024134,0.9845086,0.0438352,0.009273,0.0025916,64.21219559
1272,3.147057533,0.0021639,0.9660459,0.0546366,0.0087308,0.0026256,64.48505821,0.0015563,0.9596996,0.0436009,0.0098294,0.0029482,64.48505821
1273,3.147252798,0.0020716,0.9496048,0.0441787,0.0090223,0.002948,64.13426132,0.0027499,0.9619319,0.0409613,0.0087563,0.0031099,64.13426132
1274,3.147252798,0.0027369,0.9705027,0.0423059,0.0115958,0.0030395,64.25116272,0.0029062,0.9769543,0.0381573,0.0121109,0.0030928,64.25116272
1275,3.147448063,0.0029128,0.9684572,0.0505984,0.0085548,0.0028864,64.17322845,0.0018482,1.0012283,0.0454281,0.008599,0.0023672,64.17322845
1276,3.147448063,0.0013755,0.9705645,0.0404992,0.013742,0.0029938,64.01731186,0.0016986,0.9535146,0.0399985,0.0087677,0.0029986,64.01731186
1277,3.146764278,0.0025151,0.9429325,0.046749,0.0078424,0.0030844,64.48505821,0.0021119,0.9629675,0.0466847,0.007663,0.002386,64.48505821
1278,3.14686203,0.0030845,0.9483991,0.0531365,0.0099601,0.0034646,64.32914505,0.0020197,0.9782085,0.0395388,0.009231,0.0034372,64.32914505
1279,3.146569014,0.0014489,0.9839143,0.0410798,0.006808,0.0026329,64.05627899,0.0024432,1.001959,0.0461824,0.010587,0.003233,64.05627899
1280,3.14686203,0.0024352,0.9099265,0.0451799,0.0090154,0.0027821,64.52402534,0.0015315,1.0013318,0.0404157,0.0079014,0.0025727,64.52402534
