,Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,Machines > Lathe 1 > MIB > X-Axial > Band 1,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,Machines > Lathe 1 > MIB > X-Axial > Temperature,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,Machines > Lathe 1 > MIB > Battery Voltage
1042,0.0045304,66.83415489,0.0026124,0.9907453,0.0451815,0.0157726,0.0036966,1.0199411,0.0047384,66.83415489,0.0423183,0.0146111,3.126349211
1043,0.0048421,67.08080139,0.0036238,1.0000098,0.0472212,0.01285,0.0019873,0.9853328,0.0048322,67.08080139,0.0415021,0.0175378,3.125860929
1044,0.0038256,66.72848701,0.0024108,1.0079627,0.0558788,0.0140326,0.0032843,0.9912507,0.0046026,66.72848701,0.0476827,0.0141838,3.125860929
1045,0.0051156,66.6932209,0.0031133,1.0114499,0.0443858,0.0166359,0.0044257,1.014772,0.0051619,66.6932209,0.0398853,0.0152636,3.125469923
1046,0.0043713,66.55233154,0.0028455,0.9911074,0.0473374,0.0137309,0.0038655,0.9788391,0.004361,66.55233154,0.0426843,0.017651,3.125567913
1047,0.0050085,66.23523865,0.0031234,1.0310412,0.0432258,0.015813,0.0058551,1.0037442,0.0059134,66.23523865,0.0511792,0.0159395,3.125958443
1048,0.0053357,66.30568504,0.0058492,0.9949689,0.0509785,0.017921,0.0043243,1.0135702,0.0056106,66.30568504,0.0418832,0.0148559,3.12537241
1049,0.0042892,66.27046356,0.0024729,1.0117385,0.0512332,0.0152483,0.0024712,1.0101788,0.0047554,66.27046356,0.0602196,0.0128923,3.125958443
1050,0.0040396,66.16475105,0.0034424,1.0129647,0.0461854,0.0161308,0.0055144,1.0286927,0.0045099,66.16475105,0.0437347,0.0137745,3.125469923
1051,0.0043925,66.12952957,0.003669,1.0167529,0.0466744,0.0149584,0.0042091,1.0211269,0.0050133,66.12952957,0.0442649,0.0139156,3.125469923
1052,0.0054751,66.23523865,0.0035656,0.9898765,0.0471181,0.0143983,0.0021968,1.0011927,0.004607,66.23523865,0.0453797,0.0164852,3.125079393
1053,0.0045322,66.27046356,0.0025581,1.0134614,0.0462382,0.0192292,0.005105,0.988681,0.0047573,66.27046356,0.0494531,0.0148934,3.124981642
1054,0.0052381,65.6362812,0.0024768,0.9813702,0.0516267,0.0157259,0.0036535,1.0068625,0.0048885,65.6362812,0.0530611,0.0166467,3.124688625
1055,0.0043499,65.91814919,0.0027476,1.0312983,0.0446836,0.0155326,0.0030667,0.9867053,0.0054822,65.91814919,0.0410446,0.012206,3.124493122
1056,0.0050899,66.16475105,0.0037371,0.9666536,0.0477549,0.0195617,0.0046339,1.0287951,0.005703,66.16475105,0.0416303,0.0205418,3.124493122
1057,0.0055465,65.84770279,0.0041536,0.9839888,0.0547136,0.0182522,0.003399,0.9901695,0.0055667,65.84770279,0.0400782,0.0187226,3.124102592
1058,0.0042603,65.7067688,0.0035768,1.0154876,0.0539721,0.0145042,0.0031552,1.0197271,0.0045708,65.7067688,0.0543807,0.0131972,3.124493122
1059,0.0043731,65.98859558,0.0033473,1.0127151,0.0499506,0.0150286,0.00504,0.9815021,0.0052352,65.98859558,0.0390753,0.0136912,3.124688625
1060,0.0052394,66.20001717,0.0052875,1.0134125,0.0476374,0.0143874,0.0036755,1.0370369,0.0049201,66.20001717,0.0435679,0.0156142,3.124395609
1061,0.0041975,65.6362812,0.0029847,1.0268225,0.0428843,0.0145594,0.0026922,0.9844702,0.0048479,65.6362812,0.0451099,0.0125021,3.124884129
1062,0.0041269,66.27046356,0.0032789,0.9854667,0.0617428,0.0150792,0.0024321,0.9863229,0.0045914,66.27046356,0.0408731,0.0110193,3.124297857
1063,0.0042914,65.46012573,0.0037789,1.0023664,0.0538903,0.0154327,0.0031884,0.9760918,0.0051903,65.46012573,0.0519472,0.0129852,3.124297857
1064,0.0048524,65.56583481,0.0062225,1.0201908,0.0454095,0.0142673,0.0031685,1.0232687,0.0045139,65.56583481,0.0452622,0.0172795,3.123907328
1065,0.0045136,65.77721519,0.0050247,1.0097908,0.0497416,0.018393,0.0026743,0.9820484,0.0050975,65.77721519,0.0417072,0.013174,3.124102592
1066,0.0046807,65.91814919,0.0034366,0.9947214,0.0458663,0.0149221,0.0059321,1.0077661,0.0052853,65.91814919,0.0484078,0.0172634,3.123321056
1067,0.0050296,65.7067688,0.0047428,0.9896829,0.0445304,0.0188277,0.0042729,0.9921384,0.0053469,65.7067688,0.0448678,0.0118563,3.123516321
1068,0.0039015,65.7067688,0.0023101,1.0001736,0.0505744,0.0150141,0.0032283,0.9852736,0.0049899,65.7067688,0.0445283,0.0124338,3.123711824
1069,0.0043194,65.6362812,0.0027997,1.0252612,0.049159,0.0179459,0.003628,1.007534,0.0052057,65.6362812,0.0454137,0.0116134,3.123418808
1070,0.0045305,65.42490082,0.005074,1.0108577,0.0564329,0.0137809,0.003295,1.0230866,0.0045137,65.42490082,0.0438674,0.0131978,3.123125792
1071,0.003957,65.67154732,0.0025143,1.0072678,0.0521595,0.0148673,0.0023415,0.9840991,0.0046642,65.67154732,0.0482783,0.012324,3.12302804
1072,0.004386,65.74199371,0.0028738,1.0105052,0.0468971,0.0171725,0.0026267,0.9923614,0.0055301,65.74199371,0.0458255,0.0134696,3.123223305
1073,0.0041582,65.6362812,0.0029717,1.0078355,0.0452154,0.0181409,0.0052787,1.0281009,0.0060933,65.6362812,0.0431569,0.0135491,3.122930527
1074,-1,65.38967934,-1,-1,0.0559654,0.0155176,0.0033218,0.9872857,0.0048936,65.38967934,-1,-1,3.12253952
1075,0.0054948,65.53061333,0.0037058,1.0173058,0.0473822,0.019823,0.0082627,1.0147697,0.0063051,65.53061333,0.0450854,0.0190233,3.122832775
1076,0.0049355,65.56583481,0.0030023,1.0515185,0.0542036,0.0140935,0.0037301,1.0329832,0.0048078,65.56583481,0.0460152,0.0156481,3.12253952
1077,0.00543,66.02386169,0.0040344,1.0174697,0.0466828,0.0188053,0.0048287,1.0119474,0.0057182,66.02386169,0.0449545,0.0156448,3.12263751
1078,0.0053024,65.77721519,0.0033059,0.9866045,0.0487412,0.0171282,0.0069018,1.0147197,0.0058357,65.77721519,0.0448149,0.0144223,3.122735023
1079,0.0046526,65.67154732,0.0034697,1.005413,0.0427687,0.0123893,0.0046861,1.0111348,0.0046512,65.67154732,0.0464571,0.0135796,3.122735023
1080,-1,65.74199371,-1,-1,0.0465369,0.0157384,0.0038769,0.9957619,0.0056737,65.74199371,-1,-1,3.122051239
1081,0.0047049,65.95337067,0.0038399,0.9930772,0.0473921,0.0129363,0.0022102,1.0090066,0.0048077,65.95337067,0.0494709,0.0121373,3.12253952
1082,0.0050059,65.6362812,0.005217,0.953236,0.0524981,0.0179459,0.0048279,0.9980426,0.0053448,65.6362812,0.0408192,0.0133788,3.121953726
1083,0.0052797,65.56583481,0.0034136,0.9973226,0.0546549,0.0174818,0.0025017,0.9930056,0.0054692,65.56583481,0.044689,0.0183592,3.121855974
1084,0.0050029,65.91814919,0.0038914,1.0085036,0.0439394,0.0172814,0.0043751,1.0142622,0.0054785,65.91814919,0.0460696,0.0145275,3.122246504
1085,0.0047559,65.74199371,0.0037063,0.9618399,0.0510582,0.0197767,0.005488,0.9986458,0.0057132,65.74199371,0.0433705,0.0161063,3.121660709
1086,0.0045875,65.91814919,0.0029365,1.0082515,0.0482024,0.0132228,0.0027017,0.9992808,0.0043623,65.91814919,0.0495568,0.0150577,3.121660709
1087,0.0046882,65.67154732,0.0040138,1.0001565,0.0571773,0.0136074,0.0037108,0.9912029,0.0043159,65.67154732,0.0413094,0.0129413,3.121660709
1088,0.0041219,66.05908318,0.0025532,1.0034748,0.0469674,0.016551,0.0031077,1.0014659,0.0046253,66.05908318,0.0444044,0.0147113,3.121855974
1089,0.0052724,65.56583481,0.0070702,0.9941857,0.0489575,0.0235806,0.0057999,0.9918561,0.0064241,65.56583481,0.0447705,0.0160106,3.121953726
1090,0.0045354,65.7067688,0.0023258,0.9608074,0.0470116,0.0130842,0.0039827,0.9760463,0.0047708,65.7067688,0.0479361,0.0128183,3.121758223
1091,0.0045234,65.8829277,0.0033445,1.0297099,0.0466492,0.0176951,0.0031027,1.0237171,0.0052313,65.8829277,0.0498357,0.0133354,3.121758223
1092,0.0050969,65.95337067,0.0030808,1.0008956,0.0519201,0.0173708,0.0043011,0.9973985,0.0060199,65.95337067,0.044169,0.0147809,3.121758223
1093,0.005454,65.56583481,0.0045149,1.0148732,0.0460559,0.017056,0.0046581,0.9965176,0.005336,65.56583481,0.0487241,0.0156593,3.12117219
1094,0.0043934,65.81243668,0.0038085,0.9841624,0.0544464,0.016196,0.0032254,0.9813633,0.004939,65.81243668,0.042752,0.0140615,3.121269703
1095,0.0039846,65.46012573,0.0019162,0.9928642,0.0519461,0.0167152,0.0035853,1.0125141,0.0048017,65.46012573,0.0398328,0.011979,3.120683908
1096,0.0046868,66.12952957,0.0023683,1.0237782,0.0498978,0.0156833,0.0037136,1.0216231,0.0050094,66.12952957,0.0481747,0.013664,3.121269703
1097,0.0042686,65.91814919,0.0021321,1.0204648,0.0450842,0.0187278,0.0022243,1.0068466,0.004557,65.91814919,0.0490717,0.0151922,3.120879173
1098,0.0044534,66.05908318,0.003185,1.0086601,0.0484977,0.0151077,0.0038627,0.9959417,0.0048527,66.05908318,0.0404963,0.0146233,3.120585918
1099,0.0050854,65.95337067,0.0046751,1.0155708,0.051402,0.0216755,0.0061443,1.0186551,0.0052745,65.95337067,0.0442807,0.0172055,3.120781422
1100,0.0053359,65.91814919,0.0055711,1.026103,0.0554147,0.0194795,0.0073425,1.0112713,0.0062496,65.91814919,0.0450811,0.0151858,3.120585918
1101,0.0058162,66.09430466,0.0051196,0.9979493,0.0479337,0.0139727,0.0051512,0.9854079,0.004468,66.09430466,0.0479144,0.016243,3.120683908
1102,0.0044504,65.95337067,0.0059112,0.9890076,0.0473095,0.0147233,0.0041926,1.0165383,0.0050514,65.95337067,0.0475999,0.0137118,3.120000124
1103,0.0022357,65.8829277,0.0014171,0.4159189,0.0467842,0.0160462,0.0025263,1.0385027,0.0047446,65.8829277,0.0208212,0.0066159,3.120585918
1104,0.0042119,65.84770279,0.0022618,0.9997284,0.0511106,0.0160814,0.0032,1.0080256,0.0046026,65.84770279,0.0455735,0.0155132,3.120097637
1105,0.00496,66.09430466,0.002544,0.9938601,0.0527126,0.0173383,0.0039001,1.003528,0.0047718,66.09430466,0.0444272,0.0171551,3.120195389
1106,0.00456,66.02386169,0.0040654,0.9956539,0.0489956,0.0139858,0.003624,1.0043725,0.0044478,66.02386169,0.0443888,0.0139495,3.120292902
1107,0.0047192,66.12952957,0.0042264,1.0214535,0.0457026,0.0121135,0.0021732,1.0354664,0.0044329,66.12952957,0.0491249,0.0194513,3.120097637
1108,0.0035869,66.12952957,0.0028208,1.0017667,0.0468038,0.0138842,0.003367,1.0046365,0.0040529,66.12952957,0.0436289,0.0115955,3.120683908
1109,0.0054706,65.91814919,0.0032483,1.0180912,0.0592087,0.0218866,0.0053752,0.991212,0.0052319,65.91814919,0.0453184,0.0161427,3.119511604
1110,0.0047737,66.30568504,0.002463,1.0144303,0.0484364,0.0153397,0.0027475,1.0234531,0.0042497,66.30568504,0.0461313,0.0143597,3.120000124
1111,0.0050776,66.23523865,0.0034892,1.0247132,0.0466954,0.0174156,0.0026431,1.0110802,0.0049823,66.23523865,0.0460504,0.0164448,3.119804621
1112,0.0046707,65.31923294,0.0055819,0.9773447,0.048806,0.015362,0.0046835,1.0008035,0.0050055,65.31923294,0.0523983,0.0146019,3.119609118
1113,0.0046362,65.8829277,0.0042535,1.0100819,0.0487806,0.0151215,0.00261,0.994485,0.0047157,65.8829277,0.0490534,0.0143722,3.119902372
1114,0.0046813,66.41139755,0.0046788,1.0154067,0.0541436,0.0149721,0.0029794,1.0124162,0.0054058,66.41139755,0.039554,0.0157244,3.119902372
1115,0.0054463,66.09430466,0.0046787,1.0092816,0.0488988,0.0162179,0.00361,1.0071653,0.0052386,66.09430466,0.046954,0.0180375,3.119218588
1116,0.0050583,65.95337067,0.0029757,0.9912858,0.0434965,0.0199939,0.0033743,1.001022,0.0046821,65.95337067,0.0446854,0.0167314,3.119902372
1117,0.0039378,66.05908318,0.0023329,1.0190114,0.0437007,0.0157153,0.0028351,0.9825013,0.0046481,66.05908318,0.047748,0.0139762,3.119218588
1118,0.0042292,66.12952957,0.0027115,0.9623538,0.0519364,0.0141578,0.0027829,0.9863525,0.0045908,66.12952957,0.0559482,0.0120588,3.119218588
1119,0.0042557,66.09430466,0.0035063,1.00393,0.0510514,0.013143,0.0044441,0.9981723,0.0045527,66.09430466,0.0429802,0.0139795,3.119413853
1120,0.0048015,66.09430466,0.0023864,1.0278208,0.047619,0.0151776,0.0032144,0.9905792,0.0046723,66.09430466,0.052127,0.0163421,3.119218588
1121,0.0042218,66.16475105,0.0024984,0.9973398,0.0530596,0.0165972,0.0053598,0.9926937,0.0051983,66.16475105,0.0451522,0.0139335,3.119120836
1122,0.0045476,66.20001717,0.0027968,0.9953676,0.0542964,0.0149144,0.0036851,1.0323823,0.0047755,66.20001717,0.0445875,0.0147282,3.118925571
1123,0.0041757,65.8829277,0.0035111,0.9956197,0.0225161,0.0093089,0.0010001,0.3679811,0.0029585,65.8829277,0.0419473,0.0128175,3.119120836
1124,0.0045258,66.20001717,0.0028501,0.9952722,0.0490392,0.0147443,0.0031049,0.9965495,0.0053325,66.20001717,0.039989,0.0175701,3.118632317
1125,0.0038408,66.05908318,0.0031309,0.9833695,0.0508438,0.0154441,0.0027677,0.9983089,0.0046063,66.05908318,0.0537338,0.0158367,3.119316101
1126,0.0049136,66.48184052,0.0034348,1.0116677,0.0507945,0.0171826,0.0066851,1.0235305,0.0056704,66.48184052,0.0390519,0.0160564,3.118730307
1127,0.0049297,66.02386169,0.003142,1.0025891,0.048608,0.0153223,0.0052985,0.9665276,0.0051316,66.02386169,0.0430002,0.0134403,3.118925571
1128,0.004485,66.48184052,0.002815,1.0020016,0.053334,0.0167846,0.0033461,1.0082874,0.0051824,66.48184052,0.0447417,0.0133763,3.118730307
1129,0.0049676,65.95337067,0.0032874,1.0133903,0.0494679,0.0168043,0.0052748,1.0007808,0.005618,65.95337067,0.0497655,0.0146174,3.119023323
1130,0.0049011,66.27046356,0.0032516,0.9813728,0.0490057,0.0189774,0.0040049,1.0141256,0.0048471,66.27046356,0.0434377,0.016749,3.118241787
1131,0.0042445,65.98859558,0.0035665,0.9975675,0.0512348,0.0169102,0.004245,1.0044612,0.0050631,65.98859558,0.0430354,0.0142185,3.118632317
1132,0.0041866,66.05908318,0.0033764,1.0077131,0.0485139,0.0159248,0.0036444,0.9908296,0.0050741,66.05908318,0.0427196,0.0120956,3.118632317
1133,0.0051488,66.12952957,0.0042754,1.015003,0.043582,0.0173988,0.0066464,0.9830999,0.0061515,66.12952957,0.0446924,0.0156942,3.118144035
1134,0.0043583,66.20001717,0.0039348,1.0061127,0.0469616,0.0136576,0.0034969,0.9877341,0.0042299,66.20001717,0.0456586,0.0144616,3.118144035
1135,0.0045578,66.23523865,0.0032689,0.9951597,0.0484697,0.0148246,0.0036514,0.9934722,0.004731,66.23523865,0.0500253,0.0155511,3.117948771
1136,0.0037695,66.02386169,0.0030296,1.0373304,0.0490426,0.0199487,0.0055272,0.9952453,0.0053473,66.02386169,0.046824,0.0139694,3.118144035
1137,0.0053426,66.41139755,0.0057933,1.0249725,0.047064,0.0197005,0.0021404,1.0211861,0.0046489,66.41139755,0.0446837,0.0167667,3.118241787
1138,0.0048519,66.16475105,0.0031067,1.0102582,0.0499707,0.0169741,0.0056872,1.0178379,0.0049754,66.16475105,0.0591369,0.0129327,3.118046522
1139,0.0052364,65.95337067,0.0038315,1.0072898,0.0512636,0.0145957,0.0027267,1.0018005,0.0052158,65.95337067,0.0449561,0.0131946,3.117851019
1140,0.0043419,66.34090652,0.0031774,1.0095116,0.055086,0.0141764,0.0032461,1.012637,0.0048652,66.34090652,0.0431887,0.0137551,3.117948771
1141,0.0049637,66.23523865,0.0035865,1.0113593,0.0538875,0.0215421,0.0046571,0.9893843,0.0054736,66.23523865,0.0398924,0.0150667,3.117069721
1142,0.0046298,66.09430466,0.0055969,0.9808147,0.0458326,0.0167641,0.0047143,0.9944828,0.005855,66.09430466,0.0432775,0.0176092,3.117069721
1143,0.004858,66.02386169,0.0062912,1.0078283,0.0517501,0.0166254,0.0038658,0.9908091,0.0049909,66.02386169,0.0450706,0.0137283,3.11697197
1144,0.0044241,66.48184052,0.0025322,0.9946066,0.045882,0.0180885,0.0043311,0.9920246,0.0051471,66.48184052,0.0421746,0.0147122,3.117167234
1145,0.0042919,66.09430466,0.0013186,1.0060492,0.044516,0.0141726,0.0045344,0.97029,0.0045618,66.09430466,0.0460078,0.015486,3.117460251
1146,0.0043416,66.20001717,0.0032381,1.0073926,0.0460912,0.0136971,0.0052102,0.9846135,0.0048719,66.20001717,0.0484715,0.0131083,3.117460251
1147,0.0053822,66.16475105,0.0033764,0.9801344,0.0458414,0.0193383,0.0034648,0.9984091,0.004933,66.16475105,0.0442215,0.0189972,3.117069721
1148,0.0044703,66.27046356,0.0037973,0.9911488,0.0471532,0.0124145,0.0040151,0.9953272,0.0042648,66.27046356,0.0444218,0.0150677,3.116874218
1149,0.0051033,65.91814919,0.0044421,0.972688,0.0446534,0.0154731,0.0047734,1.0026517,0.0048642,65.91814919,0.0494649,0.0175362,3.117655516
1150,0.0051375,66.05908318,0.0046385,0.9966792,0.0442924,0.0159946,0.0049325,0.9824922,0.0056492,66.05908318,0.0467794,0.0150173,3.116776705
1151,0.0044485,65.84770279,0.0032275,1.0219649,0.0421802,0.0130456,0.0032258,0.9948902,0.0045498,65.84770279,0.0437113,0.0159724,3.117264986
1152,0.0043953,66.05908318,0.0032021,1.0268031,0.0453383,0.0142945,0.0038735,0.9920496,0.0049704,66.05908318,0.0426124,0.0153134,3.11697197
1153,0.0045329,66.12952957,0.0019339,1.0283739,0.0427217,0.0216319,0.0033916,0.9722315,0.0064883,66.12952957,0.0489899,0.0149092,3.116874218
1154,0.0046478,66.16475105,0.0044078,0.9555511,0.0457828,0.0144441,0.0034237,1.0116947,0.0049581,66.16475105,0.0460466,0.0161185,3.116288185
1155,0.0053672,65.98859558,0.0022902,0.9947973,0.0472527,0.0132803,0.0039367,1.0426088,0.004948,65.98859558,0.0503832,0.0165547,3.117264986
1156,0.0040395,66.05908318,0.0024307,1.0364126,0.046871,0.0210682,0.0024611,0.9998749,0.0050574,66.05908318,0.0455675,0.016516,3.116874218
1157,0.0048344,66.12952957,0.0033135,1.0386028,0.0451716,0.0146794,0.0044977,1.0140573,0.0052644,66.12952957,0.0496108,0.0153672,3.11648345
1158,0.0039669,65.8829277,0.0034831,1.0105225,0.0473285,0.0165736,0.0042965,1.0240039,0.0054712,65.8829277,0.0467607,0.0140774,3.116874218
1159,0.0043357,66.20001717,0.0043141,1.0124068,0.0485938,0.0137533,0.0037038,1.0072631,0.0048863,66.20001717,0.0457678,0.0129,3.11648345
1160,0.0045391,65.60105972,0.0046411,1.0247204,0.0475239,0.014767,0.0037052,1.0026517,0.005484,65.60105972,0.0501462,0.0136748,3.116581202
1161,0.0039897,66.48184052,0.0026418,1.0300551,0.0447988,0.0155652,0.0057223,0.9940093,0.0051128,66.48184052,0.0454582,0.0156079,3.115995169
1162,0.0039406,66.27046356,0.0039373,1.0058312,0.046723,0.0139746,0.0025339,1.0066122,0.0044412,66.27046356,0.0496073,0.0128953,3.115799904
1163,0.0042571,65.98859558,0.0036614,1.0102973,0.0494024,0.0163664,0.0029863,0.9970775,0.0050981,65.98859558,0.0443572,0.0132284,3.115701914
1164,0.0052516,66.02386169,0.0045932,0.9402275,0.0475792,0.0185739,0.0037895,0.9989644,0.0052882,66.02386169,0.0404838,0.0166198,3.11648345
1165,0.0044661,66.09430466,0.0032014,0.9879137,0.0453836,0.0164479,0.005596,1.0093321,0.0046674,66.09430466,0.0405949,0.0141663,3.115995169
1166,0.0043086,65.95337067,0.0034186,1.0070134,0.0447348,0.0145506,0.0042892,1.0013908,0.0050882,65.95337067,0.0482136,0.0150466,3.115604401
1167,0.0044804,65.77721519,0.003968,1.0065632,0.0527483,0.0138956,0.0053028,1.0013156,0.0050736,65.77721519,0.0429934,0.0139335,3.115799904
1168,0.0047068,66.12952957,0.0029066,0.9932582,0.0446784,0.0188243,0.0032048,0.991979,0.0062554,66.12952957,0.0496644,0.0146923,3.115701914
1169,0.0050874,66.12952957,0.0020437,1.0049307,0.0460032,0.0182481,0.0026518,1.0073587,0.0050295,66.12952957,0.0464307,0.01574,3.115604401
1170,0.0050288,65.98859558,0.0038679,1.0112763,0.0511351,0.0204689,0.002315,1.0038626,0.0054068,65.98859558,0.0523244,0.0158871,3.116190434
1171,0.0052631,65.84770279,0.0033403,0.9967796,0.0526691,0.0161159,0.0054314,1.0391787,0.0057475,65.84770279,0.0436771,0.0144617,3.115701914
1172,0.0041243,65.84770279,0.0020627,1.0183018,0.0522072,0.0139628,0.0036655,1.0278756,0.0044789,65.84770279,0.0449309,0.0140631,3.115311384
1173,0.0045095,66.16475105,0.0033144,1.014286,0.0465746,0.0180918,0.0067874,1.0016935,0.0061008,66.16475105,0.0449309,0.0125634,3.115311384
1174,0.0042924,66.05908318,0.0034494,1.0030294,0.0536807,0.0161176,0.0047606,0.9843472,0.0046744,66.05908318,0.0534908,0.0143463,3.115213633
1175,0.0047502,65.84770279,0.0032283,0.986891,0.0492226,0.0178114,0.0018262,1.003915,0.0048192,65.84770279,0.0463012,0.0152362,3.114920616
1176,0.0047302,65.6362812,0.0031897,1.0036462,0.0477828,0.0174153,0.0023859,1.0094846,0.0047942,65.6362812,0.0418751,0.0147978,3.115408897
1177,0.0039089,65.6362812,0.0035017,1.0080753,0.045236,0.0186688,0.0057219,1.0164017,0.0059508,65.6362812,0.0510898,0.011769,3.115213633
1178,0.0051832,66.09430466,0.0031729,0.9855843,0.0442803,0.0179812,0.0061666,0.9900307,0.0054031,66.09430466,0.041822,0.0162162,3.115213633
1179,0.0052223,65.81243668,0.0041873,1.0007147,0.0428993,0.015719,0.003136,1.0160352,0.0042343,65.81243668,0.044477,0.0173113,3.115018368
1180,0.0047645,65.67154732,0.0049521,1.0160284,0.0440143,0.0196886,0.0054319,0.9886377,0.0055245,65.67154732,0.0468262,0.0166404,3.114823103
1181,0.0051581,66.02386169,0.0028053,0.984488,0.0479979,0.0163849,0.0024858,0.9827198,0.0049123,66.02386169,0.041557,0.0140574,3.114725113
1182,0.0049086,65.56583481,0.0058923,1.002107,0.0426785,0.0168968,0.0047978,0.9686444,0.0051534,65.56583481,0.04881,0.0150372,3.115116119
1183,0.0040279,65.38967934,0.0020748,0.9765225,0.0496211,0.0140443,0.0036534,1.0219645,0.0043927,65.38967934,0.0454053,0.0149642,3.114725113
1184,0.0041241,65.6362812,0.0026913,1.0215515,0.0457897,0.0180252,0.0062523,0.9740683,0.0056182,65.6362812,0.0440989,0.0115239,3.114725113
1185,0.0045998,65.6362812,0.0031377,1.0131873,0.0528688,0.0163426,0.0052065,1.0051167,0.0047,65.6362812,0.0404848,0.0156914,3.114823103
1186,0.004665,66.05908318,0.0030244,0.9863821,0.0458144,0.0149211,0.003482,0.9978104,0.0050692,66.05908318,0.0443279,0.0147307,3.114432096
1187,0.0038066,65.84770279,0.0020347,1.0004136,0.0537892,0.0180581,0.0019466,1.0029863,0.0053355,65.84770279,0.0544156,0.012257,3.1146276
1188,0.0047835,65.91814919,0.0024809,1.0165326,0.0468143,0.0185583,0.0024611,0.9941504,0.005801,65.91814919,0.0443298,0.015107,3.114725113
1189,0.0051118,65.67154732,0.004407,0.9684692,0.0545575,0.0164648,0.0042412,1.0087699,0.005174,65.67154732,0.0445119,0.0151874,3.114334583
1190,0.0054744,66.20001717,0.0036304,0.9848306,0.0459141,0.0132437,0.0047955,1.0049256,0.0045549,66.20001717,0.0424961,0.0145079,3.115018368
1191,0.0047085,65.84770279,0.0028455,1.0234211,0.0449808,0.0185123,0.0025289,0.977528,0.0052784,65.84770279,0.0501203,0.0175712,3.114823103
1192,0.0058423,65.6362812,0.004779,1.0264286,0.0504234,0.0176278,0.0018827,1.0081531,0.0049634,65.6362812,0.0473235,0.0153865,3.114529848
1193,0.0052312,65.67154732,0.0028888,1.0273316,0.0524286,0.0193599,0.0054537,0.9953841,0.0051355,65.67154732,0.0474771,0.0164144,3.1146276
1194,0.0043721,65.95337067,0.0042252,0.9922647,0.0521008,0.0157146,0.0043603,0.988269,0.0047857,65.95337067,0.039508,0.0142068,3.114139318
1195,0.004298,66.09430466,0.0029388,0.9968384,0.0455524,0.0147036,0.0026862,0.9644882,0.0046043,66.09430466,0.0433359,0.0135549,3.114236832
1196,0.0042674,65.77721519,0.002997,1.0076495,0.0450156,0.0172067,0.0034739,0.9977262,0.0053139,65.77721519,0.0437689,0.0147081,3.114041567
1197,0.0051912,65.7067688,0.00431,1.0016911,0.0481644,0.0151738,0.0048832,1.0074953,0.0055616,65.7067688,0.0469431,0.0155411,3.114041567
1198,0.0055662,65.91814919,0.0046848,1.0006094,0.0495136,0.0131846,0.0026118,1.0333064,0.0047313,65.91814919,0.0461556,0.0173363,3.113846302
1199,0.0042591,65.53061333,0.0031187,0.9786466,0.043744,0.0146189,0.0043748,0.998227,0.0047315,65.53061333,0.0451679,0.0148121,3.114432096
1200,0.0049161,65.67154732,0.0034431,1.0000048,0.0475748,0.016535,0.0028088,1.0130262,0.0049907,65.67154732,0.0439333,0.0142885,3.113846302
1201,0.0046112,65.74199371,0.0031483,1.0145627,0.0521799,0.0189697,0.0055173,1.0073929,0.0055248,65.74199371,0.0415593,0.0142005,3.113846302
1202,0.0043637,65.6362812,0.0029909,0.9899253,0.0444438,0.0168211,0.005335,0.9999727,0.0051928,65.6362812,0.0458289,0.0132398,3.113455296
1203,0.0044572,65.7067688,0.0025488,0.9993246,0.0490081,0.0165628,0.0044968,1.0080302,0.0049918,65.7067688,0.0457527,0.0154041,3.113553047
1204,0.0058071,65.95337067,0.0043414,1.0185709,0.0457068,0.0164898,0.0042683,0.9995903,0.0046698,65.95337067,0.0442783,0.0154106,3.113553047
1205,0.0035823,65.56583481,0.002828,0.9800954,0.0592853,0.0145634,0.0044735,1.006182,0.0054686,65.56583481,0.0437783,0.0101584,3.112967014
1206,0.0040023,65.74199371,0.0040894,1.0071993,0.0544341,0.0175604,0.0073874,1.0080871,0.0063119,65.74199371,0.048906,0.0141382,3.113064766
1207,0.0048301,65.60105972,0.0039325,1.0001492,0.0461952,0.0168051,0.0052746,1.0135133,0.0045579,65.60105972,0.0596023,0.0159055,3.113357782
1208,0.0047198,65.8829277,0.0035179,1.0139704,0.0456509,0.0177503,0.0039686,0.9797449,0.004379,65.8829277,0.0459651,0.0136,3.113357782
1209,0.0048275,65.77721519,0.0049428,1.0080385,0.0479608,0.0120506,0.0021732,0.9852987,0.0043202,65.77721519,0.0503831,0.0153627,3.112869501
1210,0.0043601,65.95337067,0.0026603,0.9622194,0.0470883,0.0162413,0.0058298,1.0081872,0.0051057,65.95337067,0.0459021,0.0136707,3.113162518
1211,0.005843,66.05908318,0.0048568,1.0112418,0.054343,0.0166762,0.0034707,1.0181566,0.0055467,66.05908318,0.0411798,0.0180562,3.113260031
