,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 2 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 2 > Spindle > Battery Voltage
953,0.0037905,0.9762337,0.0444478,0.011932,0.0040285,69.86403999,0.0036686,1.0081204,0.0427262,0.0101219,0.0033951,69.86403999,3.124102592
954,0.0021067,0.974698,0.0441367,0.0097668,0.0030234,69.54699173,0.001646,1.0286825,0.0428796,0.008636,0.0032909,69.54699173,3.124493122
955,0.0019137,1.0096271,0.0449688,0.0108846,0.0036512,68.91281281,0.0023298,0.9787179,0.0437835,0.0094035,0.0032962,68.91281281,3.124395609
956,0.013164,11.5716546,0.663521,0.0651527,0.0161757,68.77187881,0.0073475,10.5114514,0.6974993,0.0498304,0.014897,68.77187881,3.124493122
957,0.0126051,11.4185084,0.8314011,0.0800463,0.0219217,68.56049843,0.0065055,12.4762785,0.6868494,0.0614962,0.0163229,68.56049843,3.124395609
958,0.0024408,1.0254217,0.0438583,0.0094162,0.0027374,68.41956444,0.0019131,1.0657852,0.0476251,0.0128521,0.0035875,68.41956444,3.124200106
959,0.0019538,1.0553934,0.0411909,0.0106946,0.0029566,68.45478592,0.0024317,0.9747751,0.0423671,0.0091216,0.0028612,68.45478592,3.124688625
960,0.0028478,1.0057266,0.0403485,0.0101889,0.0034032,68.45478592,0.0037487,0.9971682,0.0497176,0.0117067,0.0034329,68.45478592,3.124297857
961,0.0017101,1.0191214,0.0428528,0.0122267,0.0043219,69.0537468,0.0056498,0.9752188,0.0451207,0.0114538,0.0031022,69.0537468,3.124297857
962,0.0019932,1.0210307,0.0505481,0.0089793,0.003318,69.47650414,0.0024372,1.0238129,0.0540645,0.011643,0.0031439,69.47650414,3.123907328
963,0.0034761,1.0228642,0.0443564,0.0093813,0.0035176,69.54699173,0.0028217,0.9881593,0.0457859,0.0096886,0.003334,69.54699173,3.124591112
964,0.0031156,1.0247152,0.047183,0.0088089,0.0028814,69.72315063,0.0026692,1.0021051,0.0434735,0.0098105,0.0032502,69.72315063,3.124102592
965,0.0032829,1.004261,0.0494887,0.0088346,0.0033027,69.86403999,0.0026575,1.0073902,0.0459612,0.0086935,0.00348,69.86403999,3.124004841
966,0.0035423,1.0161143,0.0490738,0.0103176,0.003217,69.93452759,0.0031701,0.9958651,0.0458868,0.0094557,0.0032922,69.93452759,3.124102592
967,0.0022722,1.0520827,0.0571393,0.0107473,0.003472,70.00497398,0.0037735,0.9578076,0.0405593,0.0087012,0.002843,70.00497398,3.124004841
968,0.0043855,1.0047866,0.0536675,0.014425,0.0044332,70.53344383,0.0034105,0.9990441,0.0598563,0.0138131,0.0050541,70.53344383,3.124200106
969,0.0031523,1.0161785,0.045259,0.0093014,0.0031664,70.07546158,0.0019417,1.0514069,0.0406798,0.0114607,0.0031891,70.07546158,3.124395609
970,0.0014744,0.9533388,0.0437418,0.0121293,0.0037506,70.46299744,0.0023052,0.97318,0.0449842,0.0081149,0.0025104,70.46299744,3.124297857
971,0.0026,1.0016919,0.0440747,0.0118608,0.0032565,70.32206345,0.0027174,0.9940847,0.0484019,0.0136955,0.0039119,70.32206345,3.124200106
972,0.0098758,14.6756434,0.9982603,0.120137,0.028615,69.93452759,0.005931,15.0553114,1.0339608,0.0615109,0.0200687,69.93452759,3.124200106
973,0.002133,1.0243532,0.0408473,0.0092168,0.0031969,70.14590797,0.0015738,1.0190558,0.0471038,0.0092012,0.0029317,70.14590797,3.123907328
974,0.0022165,1.0012598,0.0459299,0.0108303,0.00335,70.07546158,0.0015835,1.0398369,0.0462778,0.0080989,0.0028899,70.07546158,3.124297857
975,0.0021509,1.0055865,0.0414516,0.0079922,0.0030669,69.47650414,0.0019658,0.9992014,0.0481742,0.0099675,0.0031488,69.47650414,3.124297857
976,0.0023714,0.9835675,0.0470176,0.0100693,0.0036266,68.98325577,0.0039923,1.0084068,0.0425175,0.0088343,0.0037507,68.98325577,3.124102592
977,0.0032286,1.0059952,0.0450766,0.0128799,0.0036023,68.66621094,0.0026088,1.0014985,0.0434191,0.0089758,0.0028654,68.66621094,3.123809576
978,0.002263,0.9982468,0.0447507,0.0096517,0.0028885,68.45478592,0.0025219,0.9937421,0.0437501,0.0094899,0.0031892,68.45478592,3.124200106
979,0.0018931,0.9701494,0.0475506,0.0112568,0.0037968,68.34911804,0.0032692,0.9768588,0.0423255,0.0085655,0.0029926,68.34911804,3.124591112
980,0.0019168,0.9955784,0.0489345,0.0089581,0.0030606,68.06725006,0.0020368,1.0273176,0.0482981,0.0079126,0.0029699,68.06725006,3.124786377
981,0.0020436,1.0170719,0.0456599,0.0088795,0.0029048,68.06725006,0.0022299,0.9752188,0.0426687,0.0086768,0.0028719,68.06725006,3.124297857
982,0.0016078,1.0304841,0.0445524,0.0098412,0.0030848,67.43311234,0.0029501,1.0123552,0.0421007,0.0093635,0.0028493,67.43311234,3.124297857
983,0.0034237,0.995701,0.0474941,0.0143006,0.0048522,67.39784622,0.0024906,0.9861598,0.0535689,0.016782,0.0057076,67.39784622,3.124493122
984,0.002746,0.9948369,0.0463469,0.0109712,0.0035308,66.58755302,0.0039314,1.0253631,0.0469728,0.0094365,0.0030003,66.58755302,3.124591112
985,0.0111581,11.7788176,0.8394226,0.0707652,0.0195033,66.65799942,0.0121835,11.6167488,0.7112815,0.0509578,0.0136344,66.65799942,3.124395609
986,0.0036628,0.9821837,0.0455757,0.0142859,0.0053869,66.41139755,0.0037718,0.9435697,0.0537058,0.0096801,0.0042987,66.41139755,3.124786377
987,0.0025376,0.9847528,0.0466941,0.0104219,0.0033432,66.58755302,0.0028658,0.9776227,0.0395481,0.0087798,0.0028781,66.58755302,3.124786377
988,0.0047716,0.9584772,0.061219,0.0226471,0.0081047,66.72848701,0.0050938,0.927967,0.0494177,0.0241427,0.0073166,66.72848701,3.125079393
989,0.0140934,11.261018,0.6780204,0.0705788,0.019488,66.58755302,0.0133753,12.0500296,0.8040515,0.050226,0.016336,66.58755302,3.124200106
990,0.0013722,0.9941595,0.0462942,0.009099,0.0026798,66.79893341,0.0015847,1.0256833,0.0461952,0.0091021,0.0030155,66.79893341,3.124004841
991,0.0095841,9.864701,0.9316897,0.0725581,0.0165625,67.04553528,0.0062091,10.5285425,0.8676196,0.0443657,0.0125954,67.04553528,3.124200106
992,0.003417,0.9704472,0.0477847,0.0101971,0.0035792,67.01031036,0.0035953,0.9776339,0.0436371,0.0100958,0.0035125,67.01031036,3.124395609
993,0.0015547,1.0201958,0.0466676,0.0108543,0.0039391,67.64449272,0.0034684,1.0317266,0.042006,0.0079046,0.0025546,67.64449272,3.123711824
994,0.0025834,0.9714106,0.0391254,0.0101768,0.0034193,68.17296257,0.0024828,1.0008301,0.0475754,0.010842,0.0032139,68.17296257,3.123809576
995,0.0020396,1.0101702,0.0503287,0.0093103,0.0028755,68.66621094,0.0020247,0.9908945,0.0407067,0.008792,0.0029917,68.66621094,3.123809576
996,0.0029323,1.0144151,0.0430995,0.0094904,0.0034331,68.63094482,0.0037666,0.9925008,0.0440987,0.0094384,0.0031696,68.63094482,3.123321056
997,0.0014536,1.0305717,0.0453844,0.0110028,0.0031288,68.70143242,0.0023328,0.976724,0.0467032,0.0095033,0.0023677,68.70143242,3.124004841
998,0.0026158,1.0513762,0.0442405,0.0101057,0.0035935,68.87758789,0.0035775,1.0299911,0.0456462,0.0106756,0.0030128,68.87758789,3.123711824
999,0.0017831,1.0787963,0.0413876,0.0105183,0.0034768,68.45478592,0.0038184,1.005256,0.0456884,0.0074671,0.0025295,68.45478592,3.123711824
1000,0.0024892,0.9879993,0.0496779,0.0125653,0.003316,68.03202858,0.0028966,1.0006223,0.0419512,0.0089537,0.0028661,68.03202858,3.124102592
1001,0.0027636,1.0268348,0.0455799,0.0104681,0.0033522,67.6797142,0.0023188,0.9792402,0.0435369,0.0085597,0.0029762,67.6797142,3.124200106
1002,0.0023837,1.0043837,0.0449958,0.0083744,0.0027413,67.29217834,0.002879,0.9972637,0.0488946,0.0090048,0.0031902,67.29217834,3.124004841
1003,0.0033737,1.0345481,0.0473496,0.0102655,0.0032908,67.22169075,0.0018964,0.9878279,0.0469323,0.0109235,0.0033967,67.22169075,3.123711824
1004,0.0016583,0.954384,0.0484131,0.0093784,0.0030023,66.86937637,0.0024116,0.9382902,0.0408641,0.0094917,0.0027741,66.86937637,3.124004841
1005,0.0021247,1.0244057,0.0437453,0.0092175,0.0030975,66.65799942,0.0023639,0.9979826,0.0404555,0.0103897,0.0034067,66.65799942,3.124102592
1006,0.0020902,1.0436862,0.0520357,0.0085979,0.0031343,66.44661903,0.0029076,0.9943487,0.0408855,0.0076419,0.0028488,66.44661903,3.123711824
1007,0.0029135,1.0253867,0.0452184,0.0094131,0.0031527,66.05908318,0.0019854,0.9825315,0.034897,0.0091711,0.0030587,66.05908318,3.123614311
1008,0.0026306,1.016704,0.0447092,0.0100184,0.0030976,66.12952957,0.0029326,0.9808297,0.0456576,0.0113858,0.0033493,66.12952957,3.124297857
1009,0.0015291,1.0091133,0.0405616,0.0097108,0.0029783,65.95337067,0.002325,0.9928659,0.0421201,0.0108537,0.0028866,65.95337067,3.123907328
1010,0.0025387,0.9850623,0.0466969,0.0102373,0.003262,65.49539185,0.0025605,0.9602508,0.0402553,0.0100363,0.0034977,65.49539185,3.123614311
1011,0.0020666,1.0480771,0.0458185,0.0093861,0.0027271,65.03736496,0.0017535,1.061101,0.0462296,0.0097407,0.0030024,65.03736496,3.123907328
1012,0.002026,0.9845018,0.044019,0.0096817,0.0031424,65.10781136,0.0023079,0.9290398,0.039658,0.0100177,0.0032019,65.10781136,3.124004841
1013,0.0023748,1.0218599,0.0452912,0.009912,0.0034543,64.57934151,0.0019973,1.0227514,0.0498404,0.0089245,0.0034389,64.57934151,3.123907328
1014,0.0026444,1.0044537,0.0471831,0.0105854,0.0031219,64.93165588,0.0031321,0.9965279,0.0450261,0.0079563,0.0028379,64.93165588,3.123907328
1015,0.0030525,0.9783357,0.0463122,0.0084695,0.0028772,64.6498291,0.0018492,0.9920347,0.0507474,0.0090476,0.0031938,64.6498291,3.124004841
1016,0.003062,1.0065091,0.0481441,0.0088889,0.0028972,64.40318604,0.0033505,1.0243072,0.0402028,0.0102771,0.0031664,64.40318604,3.123418808
1017,0.001354,0.9889978,0.046777,0.0105508,0.0031612,64.29751816,0.0018128,1.0090303,0.0453776,0.0116754,0.0030966,64.29751816,3.124004841
1018,0.0020459,1.0130955,0.0436881,0.0089569,0.0033113,64.29751816,0.0027827,1.0233243,0.0483758,0.0105422,0.0033908,64.29751816,3.123321056
1019,0.0038316,1.0612208,0.0546571,0.0104316,0.0035424,64.08613777,0.0023239,1.011524,0.046721,0.0101191,0.0032477,64.08613777,3.123614311
1020,0.0027744,0.9999168,0.0440156,0.0133598,0.0035613,63.76904831,0.0022431,0.9767858,0.0383183,0.0086953,0.0032498,63.76904831,3.124102592
1021,0.002122,1.0335321,0.0475279,0.0129103,0.0033524,63.94520378,0.002828,1.0202577,0.0413836,0.0085671,0.0027972,63.94520378,3.123125792
1022,0.0024607,1.0086637,0.0413194,0.0111397,0.0036244,63.9099823,0.0022902,0.9997742,0.0443344,0.0086328,0.003211,63.9099823,3.123418808
1023,0.0027313,1.0162778,0.0700079,0.0100461,0.0032952,63.62811432,0.0020904,1.0363603,0.0501013,0.0115534,0.0033893,63.62811432,3.123223305
1024,0.0026908,1.0173113,0.0469199,0.0079155,0.0029593,63.24057846,0.0023728,1.0221336,0.0467892,0.0098676,0.0032516,63.24057846,3.123321056
1025,0.0024551,0.9911174,0.044221,0.012859,0.0037693,63.31102142,0.0030237,1.0010267,0.0523042,0.0084995,0.0026287,63.31102142,3.122832775
1026,0.0016333,0.9844142,0.0487623,0.0113064,0.0031049,63.24057846,0.0023966,1.0242117,0.0448018,0.0109133,0.0029432,63.24057846,3.122930527
1027,0.0028907,0.9319505,0.0451459,0.0107466,0.0033541,63.09964447,0.0028251,1.0179268,0.0424122,0.0094315,0.0030933,63.09964447,3.123223305
1028,0.0018193,0.9945391,0.0512166,0.0090082,0.0026489,63.38151245,0.0013261,1.0051717,0.0383615,0.0099486,0.0029482,63.38151245,3.123223305
1029,0.0041417,1.0041326,0.0425431,0.0091483,0.0029957,63.48718033,0.0025715,1.0437123,0.045167,0.0087392,0.0030916,63.48718033,3.12302804
1030,0.0013495,1.0345306,0.0384801,0.0098955,0.0032345,63.06441956,0.0029398,1.0088561,0.0458511,0.0083408,0.0027718,63.06441956,3.12302804
1031,0.0014145,1.0804254,-1,-1,-1,62.88826408,-1,-1,0.0413387,0.0119708,0.0029395,62.88826408,3.123223305
1032,0.0034875,1.0258947,0.0460201,0.0115698,0.0032705,62.81777649,0.0028864,0.9591556,0.0442652,0.0104719,0.0032679,62.81777649,3.12302804
1033,0.0030766,1.0263151,0.0454092,0.0119539,0.0030798,63.02919807,0.0022904,1.0045707,0.0428615,0.0091351,0.0030234,63.02919807,3.12263751
1034,0.001606,1.0001562,0.0443332,0.0091821,0.0032344,62.6768837,0.002456,1.0441784,0.0479224,0.0099277,0.0027575,62.6768837,3.12302804
1035,0.0020579,1.0276347,0.0517453,0.009257,0.002996,63.02919807,0.0013852,0.9849073,0.0583035,0.00843,0.003143,63.02919807,3.122930527
1036,0.0014029,0.9955784,0.0487112,0.009296,0.0027883,62.53594971,0.0020376,0.9765836,0.0510183,0.0088941,0.0031597,62.53594971,3.122735023
1037,0.0010606,0.9827909,0.0505302,0.0101509,0.0033317,62.71210861,0.0027489,1.0160172,0.0462698,0.0098391,0.003038,62.71210861,3.122735023
1038,0.002264,1.0358444,0.0430438,0.0105942,0.0029228,62.64161758,0.0024781,0.9825484,0.0440707,0.0093005,0.0026928,62.64161758,3.122051239
1039,0.0022679,1.0047223,0.0451424,0.0089543,0.0035661,62.64161758,0.0026337,0.9804141,0.0486258,0.0102149,0.0030438,62.64161758,3.122735023
1040,0.0013072,1.0137787,0.048711,0.0136145,0.0034762,62.8530426,0.001742,0.9811162,0.0417793,0.0079152,0.0027386,62.8530426,3.122442007
1041,0.0025672,0.9699976,0.0411729,0.0097353,0.0030854,62.53594971,0.0017511,0.9943431,0.0424084,0.0096984,0.003301,62.53594971,3.122344255
1042,0.0031031,1.0362531,0.0530661,0.011415,0.0029003,62.57117462,0.002607,0.9632444,0.0428941,0.0099262,0.0032636,62.57117462,3.121953726
1043,0.0019141,0.9909072,0.0503041,0.0092181,0.0031795,62.46546555,0.0027607,1.0275367,0.0444514,0.0073027,0.0027155,62.46546555,3.122442007
1044,0.0024146,0.9754571,0.0428826,0.0081133,0.0025231,62.64161758,0.0023979,0.9883446,0.0385322,0.009131,0.0027512,62.64161758,3.121660709
1045,0.0024224,1.0119335,0.0435816,0.0108827,0.0033054,62.53594971,0.0025926,1.0207295,0.0441734,0.0105082,0.0035259,62.53594971,3.121660709
1046,0.0037306,1.0561934,0.0455805,0.0112449,0.0032409,62.6768837,0.002021,0.9677938,0.0422107,0.007557,0.0030321,62.6768837,3.121855974
1047,0.0012244,1.0240962,0.0477302,0.0088164,0.0027945,62.81777649,0.0020513,1.0027398,0.0439012,0.0062972,0.002311,62.81777649,3.121758223
1048,0.002531,1.0059719,0.0450361,0.0125206,0.0038915,62.71210861,0.0026661,0.9836099,0.0394006,0.0097483,0.0030986,62.71210861,3.121562719
1049,0.0014182,1.0153319,0.0413196,0.0109911,0.0037992,62.6063961,0.003381,1.0149388,0.0400755,0.0083817,0.0027002,62.6063961,3.12117219
1050,0.0027165,1.0021415,0.0463633,0.0098357,0.0033145,62.64161758,0.0015446,0.988749,0.0459276,0.0111779,0.0034138,62.64161758,3.120976925
1051,0.0034023,1.0075718,0.0431017,0.0083725,0.0027325,62.46546555,0.0019952,1.005621,0.0400815,0.0090641,0.0031736,62.46546555,3.120683908
1052,0.0034446,1.0262859,0.0453921,0.0108557,0.0036108,62.8530426,0.0021526,1.014995,0.0470561,0.0101387,0.0033516,62.8530426,3.121074438
1053,0.0020063,0.9961214,0.0413484,0.0110395,0.003609,62.57117462,0.0031559,1.0279074,0.0441601,0.0082699,0.0027527,62.57117462,3.120781422
1054,0.0019839,0.9337956,0.0539601,0.0132546,0.0038978,62.53594971,0.0031025,1.0029251,0.0430189,0.0110195,0.0037325,62.53594971,3.121074438
1055,0.0030475,0.9946675,0.0398278,0.0101876,0.00356,62.50072823,0.0036924,1.0106141,0.0432284,0.0114329,0.0031805,62.50072823,3.12117219
1056,0.003097,1.0423491,0.0415685,0.0096797,0.0034608,62.50072823,0.0023466,0.9707874,0.0434632,0.0088731,0.0031699,62.50072823,3.121074438
1057,0.002459,1.0247794,0.0428446,0.0091551,0.002932,62.57117462,0.0018224,1.0151242,0.0427892,0.0079402,0.0028608,62.57117462,3.121660709
1058,0.0029929,1.0302156,0.0444301,0.0120718,0.003574,62.35979424,0.0027529,0.9885187,0.0490341,0.0078983,0.0026668,62.35979424,3.12117219
1059,0.0021849,0.9831413,0.0384846,0.008849,0.00331,62.21886024,0.0020303,1.0099121,0.0435649,0.0080116,0.0025348,62.21886024,3.120781422
1060,0.0021572,1.0175799,0.0396784,0.0105134,0.003798,62.28930664,0.0030051,1.0202352,0.0438625,0.0081775,0.003033,62.28930664,3.120976925
1061,0.0024699,1.0358327,0.0482438,0.0094081,0.0033364,62.04270477,0.0035452,1.0280703,0.0439064,0.0113977,0.0029925,62.04270477,3.120488405
1062,0.0024207,0.9575196,0.0426414,0.010337,0.0029597,62.28930664,0.0031377,0.9640195,0.0410932,0.0124306,0.0034843,62.28930664,3.120390654
1063,0.002599,0.9521886,0.0421979,0.0099577,0.0031954,62.28930664,0.0019867,0.977735,0.043179,0.0081497,0.002836,62.28930664,3.120390654
1064,0.0014912,1.0449825,0.0498453,0.0088189,0.003222,62.32457275,0.0033186,1.0370679,0.044177,0.0085286,0.0027818,62.32457275,3.120292902
1065,0.0019283,1.0058084,0.0453018,0.0089355,0.0026696,62.39501572,0.002917,0.9863002,0.0494432,0.0117003,0.0032141,62.39501572,3.119902372
1066,0.0026753,0.9866622,0.0479494,0.0135934,0.0033732,62.32457275,0.0024876,1.003717,0.0436429,0.0114793,0.003715,62.32457275,3.120292902
1067,0.0022662,0.9632769,0.0451372,0.0112074,0.0040739,62.14841385,0.0033905,0.9787123,0.0406061,0.0097798,0.0032183,62.14841385,3.120585918
1068,0.0036488,1.0383084,0.0458653,0.0100712,0.0032527,62.11314774,0.0026194,0.9898667,0.0423993,0.0115485,0.0031159,62.11314774,3.120195389
1069,0.0019882,1.036656,0.0483761,0.0103766,0.0030809,62.28930664,0.0020557,0.9825091,0.0438562,0.0102725,0.0030991,62.28930664,3.120000124
1070,0.0024496,1.0228934,0.042164,0.0093777,0.0034131,62.46546555,0.0030381,1.0353493,0.0452324,0.0095289,0.0031675,62.46546555,3.120390654
1071,0.0022436,1.0150749,0.0457985,0.0089804,0.0032719,62.04270477,0.0022369,1.0163486,0.0496438,0.0110073,0.0031386,62.04270477,3.120097637
1072,0.0015579,0.9710253,0.047624,0.0088751,0.0030521,62.25408173,0.0025648,0.9419353,0.0419085,0.0103587,0.0035476,62.25408173,3.120097637
1073,0.0024458,0.9988132,0.0518288,0.0101104,0.0030548,62.35979424,0.0014246,1.0066713,0.0448161,0.0098892,0.0030674,62.35979424,3.119511604
1074,0.0027473,1.0100359,0.0424815,0.0117428,0.0036832,62.14841385,0.0024862,0.9434742,0.0469119,0.0082871,0.0029687,62.14841385,3.119804621
1075,0.0011451,1.0260523,0.0436619,0.0089305,0.0033212,62.39501572,0.0027149,0.9284388,0.0398201,0.0081972,0.0023977,62.39501572,3.120292902
1076,0.0040236,0.9951463,0.0443582,0.0089122,0.0031861,62.64161758,0.0027073,1.0193871,0.0483682,0.0118442,0.0033087,62.64161758,3.120097637
1077,0.0031271,1.0024918,0.0459492,0.0110846,0.0039212,62.39501572,0.00314,0.9559935,0.0390356,0.0095624,0.0030397,62.39501572,3.119707108
1078,0.0026028,1.0322067,0.0531527,0.0085121,0.003164,62.25408173,0.0030231,1.0140907,0.0406617,0.009274,0.0032447,62.25408173,3.120000124
1079,0.0015826,1.0352663,0.0469516,0.0065696,0.0023617,62.46546555,0.001787,1.0265594,0.0442719,0.0077527,0.0025141,62.46546555,3.119316101
1080,0.0018373,0.9905393,0.0480844,0.0131533,0.003928,62.11314774,0.0030292,0.998196,0.0397498,0.0083,0.0026883,62.11314774,3.119413853
1081,0.0031905,0.9654198,0.0522438,0.0113441,0.0034352,62.25408173,0.0040698,0.9855307,0.0443577,0.0115254,0.0035641,62.25408173,3.119511604
1082,0.0030212,0.985944,0.0465399,0.0097245,0.003248,62.28930664,0.0031467,1.0166519,0.0415821,0.0093255,0.003304,62.28930664,3.119218588
1083,0.0025517,1.0004073,0.0439005,0.0104976,0.003714,62.11314774,0.0033375,0.9956573,0.0463452,0.009656,0.0028403,62.11314774,3.119413853
1084,0.0032946,1.0082491,0.0556309,0.0122138,0.0037771,62.14841385,0.0041123,1.0584388,0.0385275,0.0094022,0.0033992,62.14841385,3.119023323
1085,0.0024634,0.9744294,0.0614569,0.0100846,0.0030969,62.14841385,0.0032569,1.0474023,0.0465075,0.0086474,0.0029766,62.14841385,3.118925571
1086,0.0011886,0.9943055,0.0422524,0.0105171,0.002643,62.32457275,0.0018245,1.0399941,0.0458107,0.0093017,0.0026434,62.32457275,3.118730307
1087,0.0024577,1.0200673,0.0546958,0.0098947,0.0038074,62.14841385,0.00298,0.9934557,0.0384044,0.0096144,0.0031218,62.14841385,3.11882782
1088,0.0018636,0.9929859,0.047845,0.00961,0.0032513,62.28930664,0.0031876,0.9826495,0.0468595,0.008786,0.0026741,62.28930664,3.118925571
1089,0.0027076,1.0328081,0.0441233,0.0114248,0.0033153,62.25408173,0.002991,1.0122598,0.043405,0.0105586,0.0029705,62.25408173,3.119120836
1090,0.0025386,0.9648125,0.0428881,0.0099783,0.0027872,62.14841385,0.0012512,0.9848961,0.0535933,0.0126824,0.0035662,62.14841385,3.11882782
1091,0.0023218,1.003537,0.0491233,0.0091101,0.0031277,62.11314774,0.0026674,0.9980219,0.0463512,0.0095313,0.0032434,62.11314774,3.119609118
1092,0.0035477,0.9966002,0.0394404,0.0085689,0.0034367,62.53594971,0.0032737,0.9765668,0.0386159,0.0104409,0.0034432,62.53594971,3.118925571
1093,0.0021987,1.0234481,0.0396919,0.0131102,0.0034062,62.64161758,0.0032904,0.9918999,0.0447677,0.0111897,0.0027494,62.64161758,3.11882782
1094,0.0034974,1.0322417,0.0462903,0.0093555,0.0031819,62.43024063,0.0029088,0.9926974,0.0432726,0.0095754,0.0029497,62.43024063,3.118632317
1095,0.0023855,1.0188002,0.0482656,0.0098087,0.002984,62.39501572,0.0023467,0.9759939,0.0572873,0.0101596,0.0031934,62.39501572,3.1183393
1096,0.0018523,1.0936099,0.0452724,0.0120701,0.0034297,62.46546555,0.0022285,0.9746235,0.0469804,0.007847,0.0027523,62.46546555,3.118730307
1097,0.0028083,1.029871,0.0407284,0.0087271,0.0026332,62.07792969,0.0031226,1.0343495,0.0469255,0.0098162,0.0031806,62.07792969,3.118925571
1098,0.0032988,1.0056215,0.0408274,0.0111084,0.0033221,62.21886024,0.0018134,0.962649,0.057768,0.0084227,0.0031559,62.21886024,3.118632317
1099,0.0027448,1.0537235,0.0534324,0.0089547,0.0033757,62.32457275,0.0019573,1.0155791,0.0403125,0.0110382,0.0029273,62.32457275,3.117948771
1100,0.0036182,1.0354006,0.056321,0.0080755,0.0028435,62.6063961,0.0027454,0.9992238,0.0538348,0.0108711,0.0031429,62.6063961,3.118144035
1101,0.0021237,0.9842916,0.0469652,0.0106044,0.0032726,62.35979424,0.0025557,1.0170001,0.0426351,0.0094994,0.0031213,62.35979424,3.118241787
1102,0.0025804,0.9800991,0.0489587,0.0077626,0.0028424,62.39501572,0.0014723,0.948136,0.0398343,0.0087964,0.0028556,62.39501572,3.117753506
1103,0.0017973,1.0134926,0.0492419,0.0082406,0.0032637,62.25408173,0.002149,0.9896364,0.0433746,0.010627,0.0026231,62.25408173,3.118046522
1104,0.0026882,1.0378588,0.0491644,0.012414,0.0035305,62.43024063,0.004389,1.0063287,0.0440207,0.0085602,0.0031018,62.43024063,3.117851019
1105,0.0021383,0.9511258,0.0482004,0.0076416,0.0027512,62.11314774,0.0023752,1.0303056,0.0393942,0.008248,0.0028009,62.11314774,3.118144035
1106,0.0023172,1.0055865,0.0497562,0.0093004,0.0035213,62.43024063,0.0031422,0.9898218,0.0473524,0.0086555,0.0029997,62.43024063,3.117655516
1107,0.004181,1.012389,0.0424232,0.0082812,0.0028758,62.14841385,0.0027555,1.0150512,0.0521369,0.0098124,0.003502,62.14841385,3.117558002
1108,0.0021587,0.9597034,0.0445701,0.0077219,0.0027515,62.18363876,0.002071,0.9942701,0.0380475,0.0080475,0.0029751,62.18363876,3.118046522
1109,0.0025925,0.9665292,0.0481468,0.0094038,0.0026798,62.25408173,0.0017549,1.0045932,0.0411944,0.0098971,0.0030027,62.25408173,3.117753506
1110,0.0038817,1.0111161,0.0515002,0.0131646,0.003545,62.28930664,0.0034367,0.9759939,0.0557896,0.0117781,0.0038903,62.28930664,3.1183393
1111,0.0017951,1.053887,0.0456372,0.0091415,0.0029082,62.25408173,0.0025478,1.0484077,0.0457613,0.0088733,0.0026478,62.25408173,3.117655516
1112,0.0022895,1.0290244,0.0394692,0.0113461,0.0032025,62.35979424,0.002748,0.9938769,0.0431559,0.0086291,0.0032744,62.35979424,3.117753506
1113,0.0022161,1.0587217,0.0484196,0.0105835,0.0035835,62.07792969,0.0021846,0.9840592,0.0441006,0.0106466,0.0029609,62.07792969,3.117655516
1114,0.0021262,0.9939902,0.0542844,0.0102535,0.0035843,62.00747986,0.0036292,1.0141694,0.0405359,0.0103805,0.0031266,62.00747986,3.118241787
1115,0.0022793,1.0096446,0.0457324,0.0092227,0.0031812,62.32457275,0.0014776,0.9764151,0.0367879,0.0079773,0.0027653,62.32457275,3.117558002
1116,0.002301,0.9857805,0.0470345,0.008585,0.0026856,62.00747986,0.0014187,0.9445751,0.040189,0.0104091,0.0030045,62.00747986,3.117167234
1117,0.0028914,1.0568532,0.0534553,0.0099862,0.0034212,62.28930664,0.0036563,0.9750559,0.0444511,0.0110435,0.0029797,62.28930664,3.116581202
1118,0.0019634,1.0104387,0.0549578,0.0102229,0.0035366,62.14841385,0.0031668,0.997376,0.0445585,0.0095434,0.0030374,62.14841385,3.117264986
1119,0.0035499,0.9681933,0.0480528,0.0103128,0.0027528,62.11314774,0.0024401,0.9982802,0.0425639,0.0109414,0.0034344,62.11314774,3.117264986
1120,0.0027499,0.9462678,0.041871,0.0079515,0.0028434,62.43024063,0.0020349,0.944064,0.0413722,0.0081135,0.0027457,62.43024063,3.117069721
1121,0.0021924,1.0128795,0.0469791,0.0094483,0.0030841,62.25408173,0.0029179,1.018466,0.0424652,0.0093923,0.003083,62.25408173,3.11697197
