,Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,Machines > Drill Press > MIB > Y-Radial > Band 1,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,Machines > Drill Press > MIB > X-Horizontal > Band 1,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,Machines > Drill Press > MIB > Y-Radial > Temperature,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,Machines > Drill Press > MIB > X-Horizontal > Temperature,Machines > Drill Press > MIB > Battery Voltage
1108,0.0353265,0.0173896,0.0031242,0.3757667,0.031839,0.012596,0.0041499,0.383203,0.0042076,66.23403015,0.0044873,66.23403015,3.151941538
1109,0.0348465,0.0123682,0.0031432,0.3667314,0.0339475,0.0146887,0.003855,0.3522967,0.0046748,65.85980835,0.004581,65.85980835,3.152136803
1110,0.0320094,0.0145238,0.0025345,0.3615314,0.0297031,0.0124979,0.0039866,0.3599637,0.0043681,66.20001717,0.0047786,66.20001717,3.152332067
1111,0.0304513,0.0197642,0.0044237,0.3730795,0.0306626,0.0132607,0.0021112,0.3639151,0.0047148,66.02991104,0.0049411,66.02991104,3.151843548
1112,0.034348,0.0146892,0.0031278,0.353479,0.0299845,0.0133172,0.0037371,0.3691248,0.0043802,66.06392746,0.0040733,66.06392746,3.151746035
1113,0.0326958,0.0137865,0.0047952,0.3599654,0.026263,0.0118973,0.0036563,0.373323,0.0042543,66.20001717,0.0043012,66.20001717,3.151550531
1114,0.0431534,0.0162552,0.0021565,0.3622227,0.0289615,0.0143296,0.0036624,0.365187,0.00465,66.30205269,0.0049869,66.30205269,3.152234554
1115,0.0437119,0.0187534,0.0045534,0.3632597,0.0345623,0.0146533,0.003988,0.3512824,0.0047329,66.13195,0.0045012,66.13195,3.152136803
1116,0.0341019,0.0154311,0.004488,0.3555289,0.0293984,0.0156932,0.002605,0.3614769,0.0045817,66.20001717,0.0047388,66.20001717,3.151941538
1117,0.0344491,0.0127787,0.0044255,0.3387088,0.0311075,0.0115861,0.002749,0.3667789,0.0041602,66.13195,0.0040787,66.13195,3.151746035
1118,0.0408374,0.0145381,0.0039841,0.3594875,0.0291395,0.0192632,0.003831,0.3873767,0.0053742,66.06392746,0.0049252,66.06392746,3.152136803
1119,0.0308545,0.0126013,0.0061959,0.3569447,0.0326162,0.0157453,0.0028318,0.3627543,0.0053185,66.13195,0.0044537,66.13195,3.152234554
1120,0.0353955,0.0140732,0.0052508,0.3680419,0.0313694,0.0160383,0.0042091,0.3519116,0.0048568,66.06392746,0.0045905,66.06392746,3.151746035
1121,0.0354481,0.0183752,0.0046733,0.3648828,0.03054,0.0156568,0.0047649,0.3511551,0.0047563,65.96184731,0.0053812,65.96184731,3.152332067
1122,0.0313079,0.014441,0.0035613,0.3505604,0.0278906,0.0119428,0.0041075,0.3547593,0.0043196,65.99586029,0.0050042,65.99586029,3.151843548
1123,0.0330983,0.0177754,0.0032539,0.3516155,0.0338534,0.0169818,0.0040373,0.3652603,0.0049801,65.75773163,0.0049478,65.75773163,3.151648283
1124,0.0392246,0.0144947,0.0025645,0.3664398,0.0279889,0.0170601,0.0044225,0.3521558,0.0047442,65.79174461,0.0047488,65.79174461,3.151355267
1125,0.0308861,0.0102044,0.0030061,0.3578253,0.0337634,0.0104105,0.0013631,0.369895,0.0036931,66.23403015,0.003279,66.23403015,3.151550531
1126,0.0379832,0.0195899,0.003175,0.3588233,0.0323286,0.0134324,0.0032276,0.3723006,0.0045962,66.30205269,0.0051653,66.30205269,3.151453018
1127,0.0326812,0.0148602,0.0039864,0.3664699,0.0326406,0.014045,0.0034505,0.3645469,0.0039392,66.08093052,0.0054902,66.08093052,3.151355386
1128,0.0324858,0.0118115,0.0032451,0.3726978,0.0351125,0.0134775,0.0025247,0.3749936,0.004795,65.96184731,0.004172,65.96184731,3.151648283
1129,0.0380657,0.0152678,0.0049198,0.3767375,0.0352508,0.0127725,0.0056922,0.373597,0.005029,66.06392746,0.0047745,66.06392746,3.151453018
1130,0.0365393,0.0145053,0.0016638,0.3560009,0.0314527,0.011795,0.0028876,0.3627814,0.0042121,65.96184731,0.0046478,65.96184731,3.152234554
1131,0.0426316,0.0165482,0.0049044,0.3477801,0.0306577,0.013947,0.0057093,0.3368058,0.0049362,66.06392746,0.0057946,66.06392746,3.150866747
1132,0.0385274,0.0212571,0.0039238,0.3515854,0.0292327,0.014228,0.0043765,0.3567824,0.0048153,66.06392746,0.0048853,66.06392746,3.151355267
1133,0.0347301,0.0136822,0.0030106,0.3368903,0.0261364,0.0126145,0.0030683,0.3777952,0.0043811,65.75773163,0.0048033,65.75773163,3.151453018
1134,0.0334197,0.0129769,0.0028565,0.3614563,0.0269593,0.0149191,0.0028644,0.3558061,0.0049528,65.75773163,0.0043902,65.75773163,3.151257753
1135,0.0377644,0.0113813,0.0039149,0.3720576,0.0341489,0.014501,0.003689,0.3652385,0.0043975,65.8257576,0.0042898,65.8257576,3.151160002
1136,0.038313,0.0151665,0.0027649,0.3479334,0.0346696,0.0148934,0.0021777,0.3629279,0.0041322,65.89382477,0.0046066,65.89382477,3.151257753
1137,0.0411883,0.0143724,0.0046102,0.3661783,0.0264524,0.0114151,0.0022233,0.3595514,0.0041826,65.85980835,0.0037771,65.85980835,3.151257753
1138,0.031452,0.0172873,0.0031399,0.3638158,0.0291551,0.0110935,0.0055357,0.3365806,0.0041131,65.89382477,0.0049194,65.89382477,3.150671482
1139,0.0381547,0.01652,0.0021936,0.397925,0.0308911,0.0134112,0.0029136,0.3501109,0.0038503,65.89382477,0.0047375,65.89382477,3.151550531
1140,0.0318708,0.0139385,0.0034382,0.352926,0.0311344,0.0126209,0.0036327,0.3581683,0.0046193,65.79174461,0.0046168,65.79174461,3.151160002
1141,0.0343413,0.0141022,0.0056738,0.3574947,0.0319178,0.0144163,0.0027049,0.3391842,0.0054755,66.37011986,0.0044267,66.37011986,3.150866747
1142,0.0331647,0.0163781,0.0048579,0.3708763,0.0376392,0.0128591,0.0031378,0.3560421,0.0049078,66.02991104,0.0046258,66.02991104,3.150866747
1143,0.037536,0.0150124,0.0030859,0.3649279,0.0311589,0.0128219,0.0056052,0.3582958,0.0042092,65.99586029,0.0047517,65.99586029,3.150671482
1144,0.0357421,0.0164749,0.0044942,0.3491958,0.026159,0.018719,0.002364,0.36465,0.005146,66.13195,0.0048255,66.13195,3.150964737
1145,0.0298833,0.012502,0.0033509,0.3563886,0.0303054,0.0170908,0.0046799,0.364075,0.0048607,65.72372208,0.0043545,65.72372208,3.150769234
1146,0.032436,0.0197258,0.0022937,0.3573354,0.0299,0.0144704,0.0025468,0.3674651,0.0051237,65.99586029,0.0050457,65.99586029,3.150671482
1147,0.0322656,0.0136771,0.0033164,0.3673566,0.0328273,0.0136113,0.002558,0.3749313,0.0045306,65.72372208,0.0042635,65.72372208,3.150085449
1148,0.0338503,0.0159622,0.0056578,0.3692051,0.0407972,0.0163842,0.0029687,0.3603867,0.0052672,65.96184731,0.0048056,65.96184731,3.150280952
1149,0.0352529,0.0129223,0.0037498,0.3585107,0.0326901,0.0123082,0.0039728,0.3725094,0.0041617,65.92783432,0.0040653,65.92783432,3.150280952
1150,0.0361218,0.0156537,0.0035723,0.3668576,0.0409808,0.013909,0.0049875,0.3573601,0.0045963,65.89382477,0.0057312,65.89382477,3.150866747
1151,0.0335454,0.0153677,0.0029751,0.3541012,0.0320775,0.0138951,0.0039322,0.3719589,0.0043436,66.23403015,0.0051115,66.23403015,3.150378466
1152,0.0370526,0.0139224,0.0023709,0.3458354,0.028839,0.0146531,0.0028084,0.3478979,0.0054749,65.92783432,0.0044455,65.92783432,3.149987936
1153,0.0337462,0.0132395,0.002471,0.3544409,0.0318113,0.0136788,0.0029541,0.3505611,0.0041192,65.79174461,0.004565,65.79174461,3.150183201
1154,0.0376791,0.0144878,0.0022404,0.3560159,0.0285128,0.0097917,0.0037632,0.3680888,0.0033209,65.68970566,0.0045176,65.68970566,3.150476217
1155,0.0362452,0.0136539,0.0018585,0.3519822,0.0331715,0.0175448,0.0012318,0.3719915,0.0050378,65.8257576,0.0043237,65.8257576,3.150378466
1156,0.030577,0.0141995,0.0024571,0.3560099,0.0289215,0.0130241,0.0022231,0.3633754,0.0046108,65.72372208,0.0043297,65.72372208,3.150671482
1157,0.0332145,0.012614,0.0016507,0.3716578,0.026523,0.01395,0.0026776,0.3596354,0.0039792,65.99586029,0.0044814,65.99586029,3.15106225
1158,0.0308597,0.015646,0.0045615,0.3594815,0.0280269,0.0158889,0.0039158,0.3757286,0.005493,65.92783432,0.0054546,65.92783432,3.150183201
1159,0.0361163,0.0192036,0.0026261,0.3600766,0.0300053,0.0120096,0.0025096,0.3716199,0.0042231,65.58762894,0.0047277,65.58762894,3.15057373
1160,0.0364799,0.011619,0.0034477,0.3660851,0.0304641,0.0120664,0.0030527,0.3528202,0.0040022,66.13195,0.0041989,66.13195,3.15057373
1161,0.0341697,0.0169699,0.0029221,0.3483723,0.0318135,0.0121388,0.0045647,0.3606905,0.0042776,65.99586029,0.0051182,65.99586029,3.150378466
1162,0.0327628,0.012661,0.0033329,0.3567312,0.0329249,0.0140486,0.0049634,0.3782047,0.0049356,66.06392746,0.0048151,66.06392746,3.150476217
1163,0.0324657,0.0153643,0.0036366,0.3630824,0.0268664,0.0133808,0.0036409,0.345994,0.0046555,65.89382477,0.0050836,65.89382477,3.150280952
1164,0.0365971,0.0114023,0.0035355,0.3586369,0.0277062,0.0130639,0.0048219,0.3545369,0.0041389,65.79174461,0.0039905,65.79174461,3.149987936
1165,0.0305852,0.0139552,0.0054472,0.3652946,0.0300815,0.013702,0.0053762,0.3440197,0.0045699,65.96184731,0.0042762,65.96184731,3.149401665
1166,0.0299132,0.01384,0.0059356,0.3784358,0.0312932,0.0144073,0.0045713,0.3527361,0.0049728,66.67627106,0.0043107,66.67627106,3.149694681
1167,0.0336736,0.0144227,0.003342,0.3573564,0.0297284,0.0123514,0.0042905,0.3709744,0.0037486,65.96184731,0.0044731,65.96184731,3.149401665
1168,0.0359992,0.0137283,0.007449,0.3768427,0.0331556,0.0164143,0.0038339,0.3671179,0.0050372,66.02991104,0.0041374,66.02991104,3.149694681
1169,0.0434512,0.0140068,0.001572,0.3652135,0.0285702,0.0145321,0.0036781,0.3700632,0.0044276,65.79174461,0.0040038,65.79174461,3.149499416
1170,0.0326147,0.0165165,0.0031305,0.3468273,0.0312156,0.0141845,0.0022825,0.3668007,0.0053235,66.06392746,0.0041652,66.06392746,3.1492064
1171,0.0300152,0.0121483,0.0037267,0.3474976,0.0312638,0.0138851,0.0044755,0.3504987,0.004591,65.96184731,0.0044567,65.96184731,3.149792433
1172,0.0371446,0.0147297,0.0038345,0.3664428,0.0451832,0.0156699,0.005635,0.3613983,0.0045678,66.30205269,0.005062,66.30205269,3.14959693
1173,0.0400616,0.0129565,0.0040732,0.358706,0.0292179,0.0137201,0.0023431,0.3577425,0.0043967,65.89382477,0.0043949,65.89382477,3.150085449
1174,0.0371836,0.017643,0.0024446,0.3392528,0.0299423,0.0122465,0.0052096,0.3658514,0.0041464,66.16596298,0.00466,66.16596298,3.14871788
1175,0.0319,0.0144131,0.0031287,0.3687723,0.0389053,0.0136805,0.0031817,0.3440875,0.004523,65.99586029,0.0048771,65.99586029,3.149304152
1176,0.0353622,0.016939,0.0034381,0.3679758,0.0346899,0.0136235,0.0023906,0.3542549,0.004168,65.99586029,0.0052128,65.99586029,3.148620129
1177,0.0332239,0.0142339,0.0035052,0.3614052,0.032529,0.0127555,0.0052452,0.3602295,0.0046227,65.79174461,0.0044963,65.79174461,3.149108648
1178,0.0349089,0.01152,0.0040029,0.3573985,0.0286702,0.0139973,0.0035501,0.3708742,0.0050212,65.89382477,0.0042326,65.89382477,3.1492064
1179,0.0353454,0.0156837,0.002815,0.3598753,0.0313325,0.0126603,0.0026847,0.373597,0.0039806,65.75773163,0.0052774,65.75773163,3.148913145
1180,0.0335087,0.0129769,0.0033908,0.3652916,0.0315318,0.0151159,0.0018654,0.3696564,0.004446,66.37011986,0.0041443,66.37011986,3.149792433
1181,0.0283336,0.0134014,0.0039115,0.3679216,0.0348041,0.011601,0.0036962,0.3544664,0.0042702,65.89382477,0.0044622,65.89382477,3.14871788
1182,0.0317757,0.0147309,0.0035071,0.3537556,0.0282677,0.0174557,0.0038026,0.3858336,0.0047546,65.62163849,0.0050406,65.62163849,3.149108648
1183,0.032429,0.0117439,0.0037067,0.3587661,0.031571,0.0123731,0.0022737,0.3693634,0.0048218,65.89382477,0.0039503,65.89382477,3.149011135
1184,0.0325246,0.0121038,0.0022565,0.371258,0.0273055,0.014246,0.0023645,0.3618025,0.0042841,65.89382477,0.0037724,65.89382477,3.148913145
1185,0.0375974,0.0138731,0.0034337,0.3488261,0.038176,0.0130647,0.0045889,0.3511876,0.0047519,65.79174461,0.004341,65.79174461,3.148229599
1186,0.0386686,0.012635,0.003584,0.3710055,0.0285555,0.0125626,0.006373,0.3761165,0.0042745,65.92783432,0.004658,65.92783432,3.148815632
1187,0.0320125,0.016377,0.0046037,0.3757035,0.0355154,0.0137577,0.004949,0.3543497,0.0047872,66.09793701,0.0053555,66.09793701,3.1492064
1188,0.0335763,0.0112961,0.0039786,0.3723521,0.0287091,0.0205084,0.0024188,0.3559715,0.0049761,65.96184731,0.0040382,65.96184731,3.149304152
1189,0.0308952,0.0137377,0.0055659,0.3511436,0.0273424,0.0147443,0.0039422,0.3678963,0.0055721,65.72372208,0.0043945,65.72372208,3.148815632
1190,0.0342039,0.012885,0.0029824,0.3610746,0.0292232,0.0103955,0.0040876,0.3812178,0.0038883,65.65565491,0.0041939,65.65565491,3.148522615
1191,0.0344272,0.0134856,0.0023677,0.3541463,0.0291943,0.012975,0.0046683,0.3839026,0.0041332,66.02991104,0.0050218,66.02991104,3.148424864
1192,0.0335631,0.0136839,0.0041913,0.3515523,0.0314986,0.014029,0.0043284,0.379436,0.0050226,66.20001717,0.004559,66.20001717,3.14871788
1193,0.0319427,0.0144708,0.0023498,0.3736536,0.0321652,0.0118505,0.0037131,0.3642921,0.0035005,66.09793701,0.0047845,66.09793701,3.148229599
1194,0.0316835,0.0142638,0.0038905,0.3616456,0.0292644,0.0129963,0.0041833,0.3538074,0.0040618,66.16596298,0.0042551,66.16596298,3.148034334
1195,0.03386,0.0149933,0.00587,0.3849733,0.0295622,0.0193652,0.0030437,0.3698679,0.0049648,65.55361595,0.0041005,65.55361595,3.148229599
1196,0.0340541,0.0149641,0.0042316,0.3579907,0.0370222,0.0149641,0.0027104,0.3579351,0.0051731,65.92783432,0.0047906,65.92783432,3.148620129
1197,0.0347833,0.0153725,0.0048215,0.3591539,0.0296511,0.0156378,0.0025609,0.3817276,0.0045943,66.20001717,0.0039902,66.20001717,3.148229599
1198,0.03542,0.0136899,0.0020502,0.3465357,0.0305808,0.0150746,0.0029562,0.3669606,0.0045805,65.89382477,0.0046198,65.89382477,3.148131847
1199,0.0338967,0.0160615,0.0042193,0.352929,0.0302949,0.0141155,0.0030904,0.3341696,0.0043915,66.23403015,0.0048222,66.23403015,3.148034334
1200,0.0326549,0.0120322,0.0031562,0.3520844,0.0333397,0.0153168,0.0036124,0.3383325,0.0047451,66.02991104,0.0043991,66.02991104,3.148327351
1201,0.0334874,0.0123922,0.0048867,0.359193,0.0323718,0.0153385,0.002947,0.3724336,0.0051549,66.20001717,0.004371,66.20001717,3.148034334
1202,0.0391584,0.0135908,0.0040699,0.3420722,0.0312045,0.0130279,0.005072,0.3540704,0.0043356,66.13195,0.0047638,66.13195,3.148229599
1203,0.0340437,0.0156923,0.005496,0.3709845,0.0342911,0.0146818,0.0021256,0.3728214,0.0050258,66.09793701,0.0040829,66.09793701,3.148034334
1204,0.0326424,0.0120867,0.0048351,0.3524571,0.0286118,0.0176325,0.00249,0.3625348,0.0056464,65.8257576,0.0039164,65.8257576,3.148815632
1205,0.0295607,0.0180162,0.0035908,0.3548587,0.0379568,0.0123962,0.0051656,0.3514099,0.0039108,66.06392746,0.005848,66.06392746,3.147741079
1206,0.0404322,0.0128248,0.0060545,0.3679277,0.0316256,0.0156322,0.0026565,0.3605712,0.0051346,66.23403015,0.0043277,66.23403015,3.14871788
1207,0.0335309,0.0147248,0.0027042,0.3490516,0.0310179,0.012423,0.0053214,0.3585562,0.0047085,66.06392746,0.0050546,66.06392746,3.147741079
1208,0.0324566,0.0162764,0.0028196,0.3555259,0.0352179,0.0124613,0.0039782,0.3512229,0.0041993,65.89382477,0.0045793,65.89382477,3.147545815
1209,0.03181,0.0168768,0.0043873,0.3577833,0.0295933,0.0136739,0.0030147,0.3493462,0.0049625,66.02991104,0.0048124,66.02991104,3.147936344
1210,0.0342767,0.0161501,0.00295,0.3504462,0.0344632,0.01239,0.0046421,0.3590768,0.0040692,65.99586029,0.00445,65.99586029,3.147448063
1211,0.031536,0.0147023,0.0036884,0.3626496,0.0330185,0.0165027,0.0029525,0.3560123,0.0050413,65.96184731,0.0048278,65.96184731,3.147741079
1212,0.0344653,0.0133744,0.0049051,0.362364,0.0286993,0.015246,0.0039732,0.3601589,0.0047529,65.92783432,0.0043907,65.92783432,3.147448063
1213,0.0367054,0.0176115,0.0040693,0.3510714,0.0301077,0.0134301,0.0051648,0.3556434,0.0044666,65.89382477,0.0052265,65.89382477,3.147741079
1214,0.0338272,0.0124291,0.0027048,0.3504252,0.0270537,0.0122274,0.0033307,0.3692632,0.0039368,65.99586029,0.0038679,65.99586029,3.148131847
1215,0.0325164,0.0147706,0.0024071,0.359743,0.0411132,0.0132767,0.0050881,0.3625455,0.0042012,65.75773163,0.0050354,65.75773163,3.147838831
1216,0.0368235,0.0138421,0.0028525,0.3750092,0.0300613,0.0127797,0.0051395,0.3495494,0.003642,66.13195,0.0049725,66.13195,3.147741079
1217,0.0361443,0.0184303,0.0024418,0.3673896,0.0307998,0.0159218,0.0042622,0.3592152,0.0040023,66.06392746,0.0059593,66.06392746,3.14686203
1218,0.0309688,0.0142093,0.0025483,0.3600947,0.0300825,0.0129304,0.002742,0.3679695,0.0046976,66.06392746,0.004812,66.06392746,3.147838831
1219,0.0346364,0.0146226,0.0019569,0.360792,0.0329585,0.0135473,0.003346,0.3646012,0.0040056,65.99586029,0.0047404,65.99586029,3.147448063
1220,0.0320104,0.0121641,0.0050448,0.3736867,0.0338197,0.0187051,0.0035093,0.34898,0.0051062,66.09793701,0.0045607,66.09793701,3.147448063
1221,0.0331503,0.0136992,0.002724,0.3543086,0.0317049,0.0128715,0.0041942,0.3609047,0.0038875,65.48555222,0.0050131,65.48555222,3.147155046
1222,0.0336909,0.0126712,0.0050942,0.3653397,0.0279202,0.0147763,0.0034333,0.3396018,0.005182,65.8257576,0.004725,65.8257576,3.147252798
1223,0.0330343,0.0108058,0.0031083,0.3706268,0.0320421,0.0100842,0.0034891,0.3774019,0.0035477,65.99586029,0.0039191,65.99586029,3.14686203
1224,0.0420303,0.0137323,0.0048246,0.3616937,0.0313481,0.0149994,0.0053233,0.3660847,0.0047387,66.16596298,0.0046178,66.16596298,3.146959543
1225,0.0340099,0.012015,0.0028636,0.3725776,0.0301002,0.0118062,0.0036737,0.3653063,0.0037273,65.89382477,0.0043526,65.89382477,3.147057533
1226,0.0359265,0.0163697,0.0028557,0.3469205,0.0287638,0.0183945,0.0041181,0.3594078,0.0044954,66.20001717,0.004722,66.20001717,3.147155046
1227,0.0341346,0.0132827,0.0034427,0.3619462,0.0318935,0.0140164,0.0044894,0.3618349,0.0049279,66.23403015,0.0046541,66.23403015,3.146959543
1228,0.0302095,0.0142911,0.0023225,0.3636595,0.0290993,0.012737,0.0042914,0.362502,0.0038294,66.09793701,0.0043876,66.09793701,3.147252798
1229,0.0448084,0.0180854,0.0047612,0.3576179,0.0298395,0.0133696,0.0023403,0.3519876,0.0049056,66.30205269,0.0050414,66.30205269,3.146764278
1230,0.0337635,0.0134,0.0035395,0.3635483,0.0313537,0.013226,0.0052835,0.3607067,0.0039903,66.02991104,0.0048335,66.02991104,3.147252798
1231,0.0328368,0.0155423,0.003945,0.3504552,0.0322728,0.0127798,0.0037763,0.3669987,0.0044512,65.96184731,0.0049643,65.96184731,3.147057533
1232,0.0358391,0.0161657,0.0042832,0.3605455,0.0292357,0.0160639,0.0030396,0.3544366,0.0045917,66.33606567,0.0049689,66.33606567,3.146373749
1233,0.0329257,0.0129796,0.0036757,0.335177,0.0302125,0.0148212,0.0041932,0.3658352,0.0042202,66.33606567,0.0042383,66.33606567,3.146666527
1234,0.0344397,0.0133023,0.0026638,0.3722048,0.0277892,0.0132692,0.0054571,0.366082,0.0037417,66.33606567,0.0046423,66.33606567,3.146666527
1235,0.0304061,0.0144641,0.0016859,0.3686791,0.0281589,0.0105287,0.0029616,0.3520418,0.0035353,66.2680397,0.0046827,66.2680397,3.147057533
1236,0.0354995,0.019206,0.0053531,0.3808524,0.0331404,0.0146893,0.0046403,0.3617563,0.0043312,66.02991104,0.0055601,66.02991104,3.146764278
1237,0.0334715,0.0119275,0.0025245,0.3598963,0.0307126,0.020873,0.0039581,0.3568015,0.0054122,66.60824509,0.0046142,66.60824509,3.146666527
1238,0.0448066,0.0134523,0.0021474,0.360284,0.0310604,0.0112109,0.0047331,0.3709148,0.0037514,66.30205269,0.0048137,66.30205269,3.146569014
1239,0.0346907,0.0103044,0.0038906,0.3733951,0.0382912,0.0150939,0.0028158,0.3657918,0.0043211,66.4381424,0.0040399,66.4381424,3.146569014
1240,0.0348596,0.0124184,0.0027901,0.3690007,0.0314074,0.013086,0.0018552,0.3621658,0.0045549,66.50616837,0.0041002,66.50616837,3.146471262
1241,0.0310732,0.0122716,0.0037669,0.3494453,0.0298099,0.0123088,0.0043045,0.3677635,0.004315,66.20001717,0.0045196,66.20001717,3.146275997
1242,0.0341672,0.014026,0.0031846,0.363933,0.0297774,0.0110877,0.0032994,0.3639124,0.0040725,66.8123642,0.0045534,66.8123642,3.146666527
1243,0.0330302,0.0134369,0.0028221,0.354516,0.0281381,0.0126837,0.0031086,0.3750425,0.0038804,66.67627106,0.0043511,66.67627106,3.146373749
1244,0.0362204,0.0133766,0.0026772,0.3631515,0.0369026,0.0126841,0.0033106,0.3498669,0.0037596,66.71032524,0.0042045,66.71032524,3.146080732
1245,0.037668,0.0137951,0.0036749,0.4014658,0.0292227,0.0148169,0.0034449,0.3769247,0.0043832,66.64226151,0.0042737,66.64226151,3.146275997
1246,0.0342535,0.0158392,0.0036039,0.3625925,0.0281373,0.0155609,0.0026222,0.3665566,0.00481,66.64226151,0.0050114,66.64226151,3.146373749
1247,0.0301246,0.0138118,0.0035166,0.3661483,0.0322137,0.0141107,0.0032124,0.3747468,0.0045992,66.67627106,0.0041738,66.67627106,3.146275997
1248,0.0369754,0.0131318,0.0034879,0.3593463,0.0314187,0.0130996,0.0026041,0.3623801,0.0039927,66.60824509,0.0045262,66.60824509,3.146373749
1249,0.0326452,0.0169806,0.0029402,0.368631,0.0318713,0.014254,0.0035853,0.3768894,0.0047463,66.91444092,0.0048452,66.91444092,3.146471262
1250,0.0323049,0.0144863,0.0030491,0.3434278,0.0289464,0.0132948,0.0019367,0.3679831,0.0049112,66.40413284,0.0046592,66.40413284,3.146569014
1251,0.0403346,0.0150905,0.0042538,0.3663737,0.0316358,0.0147544,0.0063752,0.3707087,0.0050471,66.30205269,0.0046168,66.30205269,3.146569014
1252,0.0364484,0.0156468,0.0036601,0.3734643,0.0353618,0.0145078,0.0058937,0.3702178,0.0043899,66.57423553,0.0051965,66.57423553,3.146569014
1253,0.0308047,0.0133506,0.0020166,0.3688384,0.0295759,0.0158126,0.0027341,0.3675845,0.0041061,66.84637375,0.0045667,66.84637375,3.146373749
1254,0.0329707,0.0145013,0.002923,0.3680599,0.0304638,0.01382,0.0043312,0.3750859,0.0045404,66.40413284,0.004826,66.40413284,3.145982742
1255,0.0369373,0.0141797,0.0036055,0.3643057,0.0278311,0.0122764,0.002878,0.3600396,0.0040939,66.77835121,0.0042088,66.77835121,3.146080732
1256,0.0340902,0.0144657,0.0031039,0.3544499,0.0307285,0.0175515,0.0034075,0.3502384,0.0050543,66.60824509,0.0053101,66.60824509,3.145982742
1257,0.0395365,0.0157173,0.0067829,0.3526134,0.0360097,0.0164563,0.0034913,0.3612654,0.0055594,66.64226151,0.0045189,66.64226151,3.145982742
1258,0.0318279,0.0129892,0.0026521,0.3613571,0.0331862,0.0131673,0.0049765,0.3480145,0.004315,67.22063675,0.0040775,67.22063675,3.146080732
1259,0.030789,0.0142694,0.0036648,0.3825296,0.0323893,0.0180989,0.0024407,0.3635707,0.0050877,66.67627106,0.0044176,66.67627106,3.146275997
1260,0.0295394,0.0134603,0.003439,0.3677353,0.0310556,0.0134847,0.0026536,0.3477514,0.0048083,66.54022255,0.0041267,66.54022255,3.145885229
1261,0.0332715,0.0156166,0.003626,0.362863,0.0321736,0.0146873,0.0038094,0.3544583,0.0045472,66.57423553,0.0048929,66.57423553,3.145982742
1262,0.0328528,0.0137595,0.0032572,0.3617569,0.0300735,0.0129541,0.0030631,0.3855759,0.0038524,66.57423553,0.0041307,66.57423553,3.146569014
1263,0.0319227,0.0145956,0.0032506,0.3601458,0.0351216,0.0157168,0.0044234,0.37194,0.0039784,66.8123642,0.0051066,66.8123642,3.146373749
1264,0.0350434,0.014921,0.0026522,0.3796411,0.0321552,0.0129329,0.0033428,0.3496852,0.0039302,66.33606567,0.0048089,66.33606567,3.145982742
1265,0.035728,0.0145336,0.0048675,0.3520242,0.0299667,0.0127952,0.0053693,0.3593317,0.00482,66.50616837,0.0051852,66.50616837,3.146275997
1266,0.0279183,0.0129423,0.0027173,0.3521204,0.0300653,0.013304,0.0037079,0.3643869,0.0045158,66.50616837,0.0041038,66.50616837,3.146471262
1267,0.0358992,0.0182699,0.0029586,0.3438246,0.0299496,0.0121993,0.005214,0.3664834,0.0043272,66.71032524,0.004905,66.71032524,3.145885229
1268,0.0287392,0.0156836,0.0074167,0.3607169,0.0346939,0.01782,0.0055375,0.3748174,0.0067204,66.88043137,0.0055872,66.88043137,3.145982742
1269,0.0309047,0.0134647,0.0039058,0.3562353,0.0289412,0.0127975,0.0039249,0.3588707,0.0045967,66.64226151,0.004971,66.64226151,3.145299196
1270,0.0353247,0.0123257,0.0027758,0.351366,0.0284601,0.0170861,0.0035422,0.3570455,0.0048706,66.8123642,0.0037193,66.8123642,3.145689726
1271,0.040375,0.014093,0.0031183,0.3626105,0.0298601,0.0150092,0.0041252,0.3461866,0.0045692,66.60824509,0.0042038,66.60824509,3.145299196
1272,0.0322117,0.0138488,0.002644,0.3676872,0.0379647,0.0137023,0.0044683,0.3416195,0.0040726,66.67627106,0.0049982,66.67627106,3.145592213
1273,0.0369937,0.0146875,0.004444,0.3667284,0.0326523,0.0150892,0.0043554,0.3625401,0.004527,66.47215881,0.00481,66.47215881,3.145396948
1274,0.0361814,0.0166663,0.0030334,0.3451381,0.0327633,0.0127283,0.0026076,0.3809764,0.0040287,66.40413284,0.0043268,66.40413284,3.145592213
1275,0.0343556,0.0146471,0.0032952,0.381189,0.0304708,0.0129671,0.0043729,0.364745,0.0038852,66.74433823,0.0041604,66.74433823,3.145689726
1276,0.0305298,0.0142139,0.0041929,0.353461,0.0281471,0.0131703,0.0052646,0.370169,0.0042034,66.74433823,0.004785,66.74433823,3.145299196
1277,0.0374449,0.0124171,0.0032205,0.3591539,0.0318621,0.0124725,0.003358,0.3709528,0.0038169,66.77835121,0.0047807,66.77835121,3.144712925
